seg_id,eco,dev_id,t_start,t_end,n_packets,n_unique_adva_in_seg,n_adv_tag_packets,CFO_Hz_mean,CFO_Hz_std,CFO_Hz__iqr,CFO_00_Hz_mean,CFO_00_Hz_std,CFO_00_Hz__iqr,CFO_11_Hz_mean,CFO_11_Hz_std,CFO_11_Hz__iqr,CFO_10_Hz_mean,CFO_10_Hz_std,CFO_10_Hz__iqr,CFO_01_Hz_mean,CFO_01_Hz_std,CFO_01_Hz__iqr,duration_obs,duration_est,cfo_std_norm,label,src_file
0,APPLE,D2:79:C0:D1:3B:D8,727.5199999999968,727.5199999999968,1,1,0,3999.0,,0.0,81130.0,,0.0,-95338.0,,0.0,67813.0,,0.0,-125755.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D2:79:C0:E9:3B:D8,618.4669999999969,729.3740000000034,10,1,0,-16613.3,9274.926583117638,10047.0,74486.0,12187.74392576411,18141.0,-96076.9,13105.900617236843,18974.75,81939.4,13460.297918116239,22780.0,-122865.8,11646.466195565263,11500.75,110.90700000000652,1800.0,26891.4445688587,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D2:79:C0:E9:3E:D8,627.1390000000029,627.1390000000029,1,1,0,-31870.0,,0.0,91561.0,,0.0,-107447.0,,0.0,71181.0,,0.0,-118323.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D2:79:C0:E9:3F:D8,615.0699999999997,615.0699999999997,1,1,0,-16793.0,,0.0,55732.0,,0.0,-87831.0,,0.0,72439.0,,0.0,-102078.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D3:1E:72:F8:B9:D3,1739.8589999999967,1746.773000000001,2,1,0,-5294.5,3161.474418685054,2235.5,99913.0,17438.667437622636,12331.0,-93295.0,6844.79364188578,4840.0,105581.0,13886.16296894142,9819.0,-129528.0,5584.729357811352,3949.0,6.914000000004307,1800.0,24186.1110247183,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D3:F3:4C:F2:C3:37,1048.1529999999984,1048.1529999999984,1,1,0,-26112.0,,0.0,45628.0,,0.0,-85171.0,,0.0,68882.0,,0.0,-77696.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D3:F3:CC:F2:43:37,1030.2410000000018,1030.2410000000018,1,1,0,-18353.0,,0.0,58318.0,,0.0,-66236.0,,0.0,56440.0,,0.0,-98297.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D3:F3:CC:F2:C3:37,1050.4749999999983,1176.466999999997,6,1,0,-23352.833333333332,8420.34501470496,8780.0,51157.5,19049.44120702757,4566.75,-74716.66666666667,13774.795151531896,13546.25,72343.5,12708.600532710123,13118.0,-115275.16666666667,21759.972871459806,24393.75,125.9919999999986,1800.0,35475.81357488507,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D3:F3:D8:F2:C3:37,1150.5899999999965,1150.5899999999965,1,1,0,-11037.0,,0.0,39979.0,,0.0,-64256.0,,0.0,71974.0,,0.0,-91377.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D3:FB:4C:F2:C3:37,1040.002999999997,1040.002999999997,1,1,0,-19325.0,,0.0,57698.0,,0.0,-64405.0,,0.0,68918.0,,0.0,-132852.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D4:63:C0:A0:B9:07,227.150999999998,250.99700000000303,3,1,0,-21969.666666666668,24779.87421948169,24586.5,84008.0,10693.744853885379,9846.5,-92791.0,10179.946512629622,10142.0,83967.33333333333,12086.264821413328,12042.0,-121956.33333333333,1819.013010765269,1682.5,23.846000000005034,1800.0,31327.56393337982,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D6:3C:0D:D8:17:3C,433.6869999999981,433.6869999999981,1,1,0,-16739.0,,0.0,65766.0,,0.0,-81823.0,,0.0,78648.0,,0.0,-119047.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D6:68:25:23:E3:3F,1658.3890000000029,1658.3890000000029,1,1,0,6861.0,,0.0,96112.0,,0.0,-84955.0,,0.0,76715.0,,0.0,-128444.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D6:68:25:27:67:3B,1610.464,1610.464,1,1,0,-45582.0,,0.0,57983.0,,0.0,-86003.0,,0.0,56644.0,,0.0,-107614.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D6:68:25:27:E3:27,1212.0690000000031,1212.0690000000031,1,1,0,12134.0,,0.0,71762.0,,0.0,-91744.0,,0.0,55746.0,,0.0,-109985.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D6:68:25:27:E3:2E,1618.686999999998,1618.686999999998,1,1,0,-17248.0,,0.0,72525.0,,0.0,-93507.0,,0.0,67269.0,,0.0,-91455.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D6:68:25:27:E3:2F,1598.8190000000031,1598.8190000000031,1,1,0,11138.0,,0.0,51587.0,,0.0,-91364.0,,0.0,67014.0,,0.0,-82323.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D6:68:25:27:E3:3F,1043.3819999999978,1648.8609999999971,19,1,0,-1969.9473684210527,9978.595155374018,7211.0,80453.15789473684,11187.35076008792,14073.5,-80963.84210526316,9154.469996571546,10855.0,71073.05263157895,15373.860096763396,25524.5,-102806.15789473684,17686.02555774586,32949.5,605.4789999999994,1800.0,29286.2522956816,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D6:68:25:27:E7:3F,1657.7350000000006,1657.7350000000006,1,1,0,15718.0,,0.0,80526.0,,0.0,-75225.0,,0.0,65321.0,,0.0,-91937.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D6:68:25:27:E7:BF,1045.4709999999975,1045.4709999999975,1,1,0,20762.0,,0.0,85678.0,,0.0,-84978.0,,0.0,63460.0,,0.0,-90251.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D6:68:65:27:E3:3F,1071.3930000000037,1071.3930000000037,1,1,0,7600.0,,0.0,114473.0,,0.0,-88673.0,,0.0,77310.0,,0.0,-124851.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D6:69:25:27:E3:3F,1221.6410000000033,1636.906000000003,2,1,0,-5339.0,7898.382745853736,5585.0,78724.0,5338.656197958434,3775.0,-85359.5,16521.549942423684,11682.5,75049.5,1686.449673129916,1192.5,-95033.5,11126.325201970325,7867.5,415.26499999999965,1800.0,22146.93065641377,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D6:69:65:27:E3:3F,1073.4950000000026,1073.4950000000026,1,1,0,0.0,,0.0,98394.0,,0.0,-86827.0,,0.0,108857.0,,0.0,-124462.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D6:78:25:27:E3:2F,1061.2200000000012,1061.2200000000012,1,1,0,17726.0,,0.0,50381.0,,0.0,-98952.0,,0.0,88328.0,,0.0,-97110.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D8:22:CC:53:2F:24,34.93499999999767,51.06900000000314,3,1,0,-17896.666666666668,3078.1520971734544,3045.5,94340.33333333333,18647.72700179122,18578.5,-81725.0,3467.3853261499507,3214.5,104480.66666666667,17839.256748343898,17761.0,-108830.0,9469.9925554353,9461.5,16.13400000000547,1800.0,27877.50605775201,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D8:28:84:85:2D:5A,3.9800000000032014,3.9800000000032014,1,1,0,-26935.0,,0.0,105603.0,,0.0,-122605.0,,0.0,106861.0,,0.0,-103667.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D8:37:29:0E:6E:A9,924.4400000000024,924.4400000000024,1,1,0,-8420.0,,0.0,58832.0,,0.0,-75381.0,,0.0,79496.0,,0.0,-84904.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D8:37:29:0E:EC:21,915.811999999998,917.8660000000018,2,1,0,-2740.0,3941.413198333816,2787.0,68382.5,2952.170811453836,2087.5,-95648.0,6946.617018376643,4912.0,92145.5,41164.22126677486,29107.5,-127857.0,24465.894629054543,17300.0,2.054000000003839,1800.0,48637.2146714838,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D9:4F:3B:64:2E:B2,246.1169999999984,246.1169999999984,1,1,0,-47964.0,,0.0,81102.0,,0.0,-104871.0,,0.0,83154.0,,0.0,-149909.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,D9:4F:3B:66:2E:B2,250.3989999999976,250.3989999999976,1,1,0,-15596.0,,0.0,75667.0,,0.0,-128807.0,,0.0,80534.0,,0.0,-112307.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,DA:12:8F:A0:FA:5A,811.2309999999998,829.1889999999985,2,1,0,-30637.0,16673.57790037879,11790.0,79198.5,8040.511208872232,5685.5,-109388.5,23507.76494054677,16622.5,52324.5,6166.678238727881,4360.5,-112015.0,5095.4114652302615,3603.0,17.95799999999872,1800.0,30971.9901120351,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,DA:32:8F:60:FA:5A,807.2149999999965,807.2149999999965,1,1,0,-37656.0,,0.0,76248.0,,0.0,-113549.0,,0.0,48073.0,,0.0,-109224.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,DA:32:8F:A0:FA:5A,787.1909999999989,837.2940000000017,3,1,0,-25483.0,18887.963018811744,18268.0,47833.333333333336,11094.938230262183,10740.5,-105864.0,2635.0527508951313,2473.5,61285.0,7569.5832778297645,7559.5,-103253.0,2639.575155209641,2565.5,50.103000000002794,1800.0,23474.71517044101,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,DA:32:9F:A0:FA:5A,832.7130000000034,832.7130000000034,1,1,0,-17880.0,,0.0,83386.0,,0.0,-107591.0,,0.0,61310.0,,0.0,-117329.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,DA:3A:8F:A0:FA:5A,781.4210000000021,820.9150000000009,3,1,0,-34040.333333333336,7773.214671764402,7081.0,70729.66666666667,4278.57036091886,3982.0,-96547.0,7811.954108928188,7165.5,50902.333333333336,9461.574622299046,8983.0,-96364.0,10880.001654411639,10769.0,39.49399999999878,1800.0,18645.414664200955,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,DA:6A:91:CD:3E:F3,431.5769999999975,433.6869999999981,2,1,0,-13465.5,18570.7453943023,13131.5,61104.0,6612.862617656592,4676.0,-87714.0,12385.682379263566,8758.0,69185.0,15116.528768206013,10689.0,-108072.5,38760.0582107406,27407.5,2.110000000000582,1800.0,47674.51330637786,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,DA:FE:12:6A:DF:B5,1707.3070000000007,1707.3070000000007,1,1,0,-22672.0,,0.0,72135.0,,0.0,-112227.0,,0.0,71428.0,,0.0,-116380.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,DC:BE:F1:60:B3:78,1715.6100000000006,1715.6100000000006,1,1,0,-46661.0,,0.0,97165.0,,0.0,-136495.0,,0.0,83080.0,,0.0,-151175.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,DE:06:99:46:3A:AF,225.1010000000024,225.1010000000024,1,1,0,-31638.0,,0.0,80245.0,,0.0,-99917.0,,0.0,72846.0,,0.0,-167986.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,DE:06:B8:46:3B:AF,211.5659999999989,211.5659999999989,1,1,0,-10461.0,,0.0,83201.0,,0.0,-87770.0,,0.0,94219.0,,0.0,-93797.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,DE:92:8F:A0:7A:5A,783.2430000000022,783.2430000000022,1,1,0,-42735.0,,0.0,62782.0,,0.0,-84522.0,,0.0,40723.0,,0.0,-119102.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,DF:16:90:BE:8B:1E,939.7710000000006,953.5520000000032,3,1,0,-12316.666666666666,13325.85578240037,12844.5,83680.66666666667,7005.932224431904,6083.5,-95431.66666666667,8711.891088238724,7823.5,72313.66666666667,15586.497628823909,14967.5,-119401.66666666667,15292.674629813235,14566.0,13.781000000002564,1800.0,27917.080267582904,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,DF:16:90:BE:8F:1E,946.1580000000032,946.1580000000032,1,1,0,-19197.0,,0.0,72578.0,,0.0,-94911.0,,0.0,76103.0,,0.0,-118535.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E1:79:1F:2B:DB:1B,231.00099999999657,231.00099999999657,1,1,0,-7171.0,,0.0,69934.0,,0.0,-136575.0,,0.0,53976.0,,0.0,-138100.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E1:D6:00:D5:98:95,325.44600000000355,325.44600000000355,1,1,0,3312.0,,0.0,79042.0,,0.0,-80650.0,,0.0,76504.0,,0.0,-161350.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E1:D6:01:D4:D8:95,309.10899999999674,351.29299999999785,7,1,0,-12010.42857142857,13875.615251910369,17494.5,78400.71428571429,14331.533875970683,13807.0,-87760.42857142857,8615.193243279437,8947.0,61706.0,16620.56964527189,22243.5,-126783.14285714286,14438.579852009585,19799.0,42.184000000001106,1800.0,30933.20287251841,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E1:D6:09:C4:D8:95,319.0420000000013,319.0420000000013,1,1,0,-30882.0,,0.0,40833.0,,0.0,-101238.0,,0.0,33451.0,,0.0,-128262.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E2:09:AB:9E:13:F8,194.0460000000021,212.0480000000025,2,1,0,-18771.5,7142.485596765317,5050.5,66015.0,21503.11721588291,15205.0,-106959.5,7677.058323342347,5428.5,81710.0,14812.472852295798,10474.0,-117217.5,12010.20867845351,8492.5,18.002000000000407,1800.0,30593.96737103575,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E2:69:88:AD:C0:11,295.7169999999969,295.7169999999969,1,1,0,-14998.0,,0.0,67134.0,,0.0,-90626.0,,0.0,78652.0,,0.0,-114706.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E2:6D:88:AD:C0:10,296.93099999999686,296.93099999999686,2,1,0,-14633.5,22260.4285785337,15740.5,87329.5,23620.90202553662,16702.5,-75907.0,6574.6788514725185,4649.0,73888.0,5779.8908294188395,4087.0,-105698.0,32170.530116863167,22748.0,0.0,1800.0,46530.10037599317,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E2:6D:88:AD:C0:11,294.122000000003,296.93099999999686,13,1,0,-15420.23076923077,9803.980000947286,7379.0,75012.46153846153,11827.467646791403,12798.0,-85121.53846153847,12548.650336559338,16917.0,72815.69230769231,14758.118875072434,18803.0,-106612.38461538461,15036.37068099913,15315.0,2.80899999999383,1800.0,28937.34880826649,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E2:6D:88:AD:C0:91,295.7169999999969,296.93099999999686,2,1,0,-21034.5,8007.9842969376505,5662.5,92058.0,25100.876518560064,17749.0,-96535.0,5294.815577524868,3744.0,73543.5,21068.246545453185,14897.5,-124599.0,3887.673082963638,2749.0,1.2139999999999418,1800.0,34368.61796755872,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E2:6D:98:8D:C1:11,296.1929999999993,296.1929999999993,1,1,0,-26471.0,,0.0,101460.0,,0.0,-89303.0,,0.0,79503.0,,0.0,-83563.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E4:50:21:BC:5E:74,113.24399999999878,113.24399999999878,1,1,0,-31117.0,,0.0,50040.0,,0.0,-78075.0,,0.0,62714.0,,0.0,-101222.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E5:75:C3:8E:55:CA,1457.3059999999969,1457.3059999999969,1,1,0,-32339.0,,0.0,75574.0,,0.0,-90835.0,,0.0,58725.0,,0.0,-79300.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E5:75:C3:8E:55:D8,1515.8839999999982,1515.8839999999982,1,1,0,-25892.0,,0.0,76733.0,,0.0,-92854.0,,0.0,72993.0,,0.0,-115896.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E5:75:C3:8E:55:DA,1498.7359999999971,1592.4199999999985,5,1,0,-13888.6,2503.759433332204,3384.0,72277.8,7135.436686005979,7805.0,-93109.0,3321.0106142558475,3707.0,67738.0,6159.879097839502,3219.0,-107953.4,13580.861397569744,16265.0,93.68400000000133,1800.0,17046.884944176752,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E5:75:C3:8E:5D:DA,1528.023000000001,1528.023000000001,1,1,0,-21100.0,,0.0,64180.0,,0.0,-94178.0,,0.0,75587.0,,0.0,-113107.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E6:97:60:8E:1A:98,129.0109999999986,129.0109999999986,1,1,0,3576.0,,0.0,60579.0,,0.0,-123142.0,,0.0,84009.0,,0.0,-136133.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E6:D7:60:8E:3E:98,148.92599999999948,148.92599999999948,1,1,0,-15013.0,,0.0,52481.0,,0.0,-130442.0,,0.0,79234.0,,0.0,-142011.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E6:F0:38:CD:D1:19,1626.0299999999988,1626.0299999999988,1,1,0,-31043.0,,0.0,39987.0,,0.0,-101404.0,,0.0,50535.0,,0.0,-124730.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E6:F0:39:CD:C1:95,1714.0299999999988,1714.0299999999988,1,1,0,-30759.0,,0.0,89658.0,,0.0,-94975.0,,0.0,81704.0,,0.0,-127208.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E6:F0:39:CD:D1:19,1486.6330000000016,1486.6330000000016,1,1,0,-32252.0,,0.0,97336.0,,0.0,-101038.0,,0.0,61348.0,,0.0,-127269.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E6:F0:39:CD:D1:1C,1509.0120000000024,1582.6140000000014,2,1,0,-19500.0,20600.848963088876,14567.0,64255.0,14743.176387739515,10425.0,-91317.5,3705.9466401986956,2620.5,57858.5,37.476659402887016,26.5,-103030.0,313.9554108468271,222.0,73.60199999999895,1800.0,25604.496499638495,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E6:F0:39:CD:D1:1D,1484.5040000000008,1695.677000000003,25,1,0,-20664.68,10114.40171537595,10633.0,55550.64,7677.736948910575,11889.0,-96637.48,6440.4281697725655,6895.0,49638.2,15010.589645313737,18264.0,-127022.84,9962.826701795027,15714.0,211.17300000000228,1800.0,22963.092107045744,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E6:F1:24:CA:1F:30,99.64100000000326,99.64100000000326,1,1,0,-18999.0,,0.0,68694.0,,0.0,-108405.0,,0.0,79160.0,,0.0,-122936.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E6:F1:24:EA:1F:34,132.28399999999965,132.28399999999965,1,1,0,-35911.0,,0.0,67821.0,,0.0,-91958.0,,0.0,74828.0,,0.0,-103440.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E6:F1:39:CD:D1:1D,1606.9089999999997,1606.9089999999997,1,1,0,-32611.0,,0.0,65790.0,,0.0,-98846.0,,0.0,60922.0,,0.0,-145573.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E6:F8:19:CD:D1:1D,1482.7450000000026,1482.7450000000026,1,1,0,-24767.0,,0.0,53742.0,,0.0,-95047.0,,0.0,41747.0,,0.0,-108880.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E6:F8:39:CD:D1:1D,1513.050000000003,1514.5599999999977,2,1,0,-25209.0,10735.295151974164,7591.0,61802.5,15407.149655273684,10894.5,-96017.5,10591.752475393296,7489.5,54906.0,8004.448763031718,5660.0,-131865.5,5243.19678249825,3707.5,1.5099999999947613,1800.0,23587.589014140467,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E7:1A:22:6D:7D:53,1035.173999999999,1035.173999999999,1,1,0,-20826.0,,0.0,37217.0,,0.0,-110307.0,,0.0,56013.0,,0.0,-92271.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E7:3A:22:4D:5D:53,1119.5639999999985,1119.5639999999985,1,1,0,-17356.0,,0.0,46980.0,,0.0,-97597.0,,0.0,52960.0,,0.0,-138116.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E7:3A:22:4D:7D:53,1049.201000000001,1131.7050000000015,2,1,0,-42947.0,23673.93503412561,16740.0,60912.0,4084.2487681334983,2888.0,-90786.5,7005.306881215126,4953.5,56167.5,310.41987694089437,219.5,-129137.0,1549.9780643609122,1096.0,82.50400000000059,1800.0,25074.07834796725,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E7:3A:22:6D:5D:53,1397.6849999999977,1397.6849999999977,1,1,0,-38200.0,,0.0,50295.0,,0.0,-109262.0,,0.0,57083.0,,0.0,-108194.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E7:3A:22:6D:7D:53,1033.3179999999993,1259.487000000001,3,1,0,-24678.333333333332,9155.224756025018,8830.0,56498.333333333336,5778.493084994854,5738.5,-104180.33333333333,9777.796394552986,9749.5,53637.333333333336,18381.850459987247,18362.5,-133958.66666666666,10607.013073119755,9607.5,226.1690000000017,1800.0,25752.97221034238,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E7:3A:22:6D:7D:5B,1267.6100000000006,1267.6100000000006,1,1,0,-37228.0,,0.0,68445.0,,0.0,-100521.0,,0.0,38040.0,,0.0,-123629.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E7:6D:68:24:03:69,93.88300000000164,93.88300000000164,1,1,0,-37744.0,,0.0,54661.0,,0.0,-129157.0,,0.0,55246.0,,0.0,-136312.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E7:6D:E8:24:03:60,23.81199999999808,95.46300000000338,2,1,0,-41265.5,208.59650045003153,147.5,42282.5,20206.99048596797,14288.5,-119688.5,18137.996044216132,12825.5,63017.0,3913.128927086354,2767.0,-129605.5,2023.0325009747125,1430.5,71.6510000000053,1800.0,27509.236921441498,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E7:6D:E8:24:03:61,53.39199999999983,69.53300000000309,3,1,0,-42369.333333333336,3451.9565949376215,3259.5,50010.333333333336,10433.538533658337,10333.5,-131036.0,7004.872803984381,6892.5,53633.333333333336,17603.672382015448,15376.0,-141704.0,21189.210768690747,19208.5,16.141000000003253,1800.0,30474.82416684303,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E7:6D:E8:24:43:61,87.53600000000006,87.53600000000006,1,1,0,-21899.0,,0.0,48840.0,,0.0,-140200.0,,0.0,59240.0,,0.0,-154412.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E7:75:C3:8E:55:DA,1577.5800000000015,1577.5800000000015,1,1,0,-20361.0,,0.0,94755.0,,0.0,-75696.0,,0.0,81449.0,,0.0,-115758.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E7:BA:22:6D:5D:53,1071.3930000000037,1071.3930000000037,1,1,0,-20721.0,,0.0,66514.0,,0.0,-104045.0,,0.0,52795.0,,0.0,-125392.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E7:ED:E8:24:03:61,77.40200000000186,77.40200000000186,1,1,0,-25556.0,,0.0,52796.0,,0.0,-148854.0,,0.0,66890.0,,0.0,-146656.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E7:F1:24:E2:1F:34,105.64100000000326,105.64100000000326,1,1,0,-34115.0,,0.0,96914.0,,0.0,-67902.0,,0.0,93005.0,,0.0,-129392.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E8:37:A7:02:40:5C,260.3819999999978,260.3819999999978,1,1,0,-11147.0,,0.0,70633.0,,0.0,-51653.0,,0.0,57187.0,,0.0,-93351.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E8:37:AF:12:C0:1C,274.17899999999645,274.17899999999645,1,1,0,-2998.0,,0.0,58583.0,,0.0,-79013.0,,0.0,60016.0,,0.0,-72674.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E8:37:AF:12:C0:7C,246.1169999999984,286.5520000000033,4,1,0,-3673.75,6962.931488724175,6421.25,67803.75,26343.472554885393,23681.75,-87247.25,14722.45320080862,14403.25,85897.0,19448.883207012168,13092.5,-95305.5,20324.439615070984,24317.0,40.43500000000492,1800.0,41839.616311378064,Benign,controlled/Benign/prud1_jan21_ivy.csv
0,APPLE,E8:37:BF:52:C0:7C,280.35599999999977,280.35599999999977,1,1,0,-13390.0,,0.0,95679.0,,0.0,-118865.0,,0.0,103008.0,,0.0,-103020.0,,0.0,0.0,1800.0,0.0,Benign,controlled/Benign/prud1_jan21_ivy.csv
