pkt_idx,timestamp,rf_channel,pdu_type,AdvA,access_address,tag_type,payload,CFO_Hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,_group
146017,1769130500.565134,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-9596.68906,20569.200373,-9596.688871,344199.870861,253362.408862,1.041162,-1.863046,2.5,2383.234778,22.764907,231382.978723,376.0,1309.40564,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-8965.741211,-1767.87146,2131512092,2131512844,18968.770819,-23511.621055,-41746.711728,12165.0549,
146019,1769130500.6360204,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,4631.357707,2962.521527,4631.35825,333522.346225,247840.409765,1.067019,-10.477978,3.0,20353.292446,23.990871,242021.276596,376.0,-1900.253174,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,7437.689941,3349.626953,2131524368,2131525120,28830.385388,-45790.274231,11094.551931,11910.716597,
146020,1769130500.6759303,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,4198.160646,2822.867581,4198.159597,332749.211321,266445.074579,1.066648,-9.821874,3.0,20261.900559,23.952406,242021.276596,376.0,-1791.629517,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1683.376221,3360.112061,2131524369,2131525121,15643.605315,-39613.244082,33664.361582,-3804.028591,
146041,1769130500.8752367,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,19118.048768,5951.55514,19118.047179,337867.253772,263149.410803,1.044155,-21.436987,4.0,27258.619349,24.121887,2659.574468,376.0,7900.451172,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,67211.757812,28732.71875,2131774963,2131775715,-2470.432589,33684.799402,27241.535518,33502.397353,
146042,1769130500.9253795,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,18882.426934,6209.843201,18882.426188,336691.857361,267236.670472,1.043263,-21.072496,4.0,27171.490747,24.063315,2659.574468,376.0,7769.816406,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,67211.757812,28646.867188,2131774964,2131775716,2531.141695,28298.533798,19180.591866,40124.471808,
146059,1769130501.2731788,37,0,c3:25:d0:59:1e:50,8E89BED6,APPLE,501e59d025c31eff4c001219104bfc148c626a4ea13fe51467678ff4221427c5a84ef00050,57440.885707,6516.820446,57440.885582,352660.947539,276394.250557,1.005427,35.862388,2.0,63343.857088,20.923289,470744.680851,376.0,20089.763672,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,32699.943359,59551.234375,2132010867,2132011619,73822.122536,-31735.644283,78585.953011,93646.419481,
146063,1769130501.3727727,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,3240.561646,866.667878,3240.561455,360549.68995,261008.220356,1.099261,-17.013071,2.0,34753.56329,24.278504,164893.617021,376.0,-2905.157471,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-48045.78125,-2650.626465,2132081159,2132081911,408.655372,-34317.444834,3582.981489,74361.466303,
146064,1769130501.4217737,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,3622.15535,743.436182,3622.154123,359875.462385,284082.211816,1.098585,-17.434894,2.0,34623.459626,24.24506,164893.617021,376.0,-2755.962402,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-41896.554688,-2597.403076,2132081160,2132081912,26625.139982,-52100.903474,-8917.491497,62435.243882,
146077,1769130501.542144,37,0,fe:a2:61:99:d2:9a,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e070346,-18841.871506,14418.590989,-18841.871555,341376.364366,274814.172055,0.99943,51.152963,24.0,-13519.999775,18.818628,595744.680851,376.0,18408.630859,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-11404.280273,-22978.574219,2132379427,2132380179,-9812.760301,-92459.046346,-3221.58677,29921.470198,
146091,1769130501.8715544,37,0,fb:50:ed:b6:ca:8e,8E89BED6,APPLE,8ecab6ed50fb1eff4c00121910daa9ce4b52c60e45ef0160fb4614d10bdf1c852987c2038e,32486.647229,16156.439058,32486.647463,349345.135303,256709.737487,0.976543,-53.01107,2.0,38129.079633,21.350251,226063.829787,376.0,17407.441406,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,46648.109375,17242.802734,2132525349,2132526101,19675.352602,4142.83238,51997.291697,55288.408699,
146092,1769130501.9196024,37,0,fb:50:ed:b6:ca:8e,8E89BED6,APPLE,8ecab6ed50fb1eff4c00121910daa9ce4b52c60e45ef0160fb4614d10bdf1c852987c2038e,33029.67933,16122.774861,33029.679655,349444.797893,271081.247285,0.975165,-53.336991,2.0,37990.824278,21.363591,226063.829787,376.0,17497.363281,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,46648.109375,17270.908203,2132525350,2132526102,22749.587106,24374.294264,49049.461266,34974.849058,
146132,1769130502.565126,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,7903.280069,8745.737623,7903.280856,336076.39976,253991.350566,0.970774,50.710282,3.0,19284.736322,27.167012,53191.489362,376.0,7591.764648,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-669.683594,2753.709961,2133258562,2133259314,-13818.281467,-15174.648759,47052.843824,-1524.585574,
146133,1769130502.6138124,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,8386.331057,8972.301921,8386.331425,335418.702683,258939.684908,0.971147,50.727725,3.0,19183.659713,27.172482,53191.489362,376.0,8060.995117,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-669.683594,2806.737305,2133258563,2133259315,-15568.098532,6853.371183,24445.625609,8813.821531,
146250,1769130504.1092577,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-8230.182409,-567.947842,-8230.182307,348219.430574,255804.536606,0.976511,58.319736,1.0,20536.2684,22.67739,366666.666667,360.0,2939.375977,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-25184.980469,-3856.240479,2134821373,2134822093,-12667.016691,-17372.076947,48763.591545,-35632.009452,
146251,1769130504.1488578,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-8819.248418,-456.649971,-8819.248201,348360.189659,266958.422879,0.974802,59.213812,1.0,20353.127514,22.733713,366666.666667,360.0,2816.734131,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-25184.980469,-3888.148682,2134821374,2134822094,-35308.265342,9229.399865,42458.257693,-24362.018517,
146278,1769130504.5357552,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,15726.758452,10403.017493,15726.75815,320230.252409,235728.781465,0.973405,-52.73298,3.0,37749.98858,22.878833,316489.361702,376.0,7809.090332,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,85907.367188,26127.324219,2135237087,2135237839,4348.503562,14525.368485,23178.601457,26895.116981,
146279,1769130504.5965612,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,16125.715211,10390.113702,16125.714621,319643.509945,241647.62829,0.974469,-52.566571,3.0,37695.13289,22.930999,316489.361702,376.0,8088.34668,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,85907.367188,26118.351562,2135237088,2135237840,9116.707708,26202.557561,17172.147028,12495.795802,
146295,1769130504.977962,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-8300.039147,20131.953947,-8300.039179,253417.543556,206611.4895,0.995003,-49.387819,103.0,3749.019969,23.099106,234042.553191,376.0,550.351929,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-49693.933594,-19782.181641,2135513181,2135513933,9561.539624,-8408.790452,-41192.255678,11236.756762,
146296,1769130505.0395172,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-8806.13648,20258.962419,-8806.136352,253414.754678,216106.094504,0.994117,-49.915213,102.5,3675.33263,23.059816,234042.553191,376.0,591.632202,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-51344.277344,-19713.158203,2135513182,2135513934,24914.08249,-29255.817068,-37674.425391,10114.391764,
146298,1769130505.1012743,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,2658.261298,2410.916174,2658.262109,343655.532228,267980.438733,0.957845,-58.888906,2.5,18652.682034,23.888575,242021.276596,376.0,-2206.157471,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,12112.751953,17369.099609,2135529079,2135529831,20292.692656,-45756.68091,20659.279198,5009.710962,
146318,1769130505.3155768,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,19603.852762,4958.57078,19603.852446,354367.817033,258148.131198,0.93714,77.418265,4.0,28165.112289,23.285311,257978.723404,376.0,6852.530762,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,2749.424072,8144.615723,2135785409,2135786161,510.585537,29966.060219,22286.777188,40682.318707,
146328,1769130505.6680264,37,0,c3:25:d0:59:1e:50,8E89BED6,APPLE,501e59d025c31eff4c001219104bfc148c626a4ea13fe51467678ff4221427c5a84ef00050,57315.097997,4975.992046,57315.099502,374834.87702,297630.270456,1.015446,26.003846,2.0,61553.37559,21.050403,473404.255319,376.0,19337.890625,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,38903.328125,23190.394531,2136013742,2136014494,75179.72835,-29243.59291,78162.167175,88611.139742,
146337,1769130505.8385296,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,3780.188836,1061.681584,3780.189073,358881.075841,255991.49088,1.078881,-21.292648,2.5,35162.406101,23.854466,223404.255319,376.0,-4097.664551,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-14399.574219,7764.097168,2136081975,2136082727,-1564.875861,-27775.780776,3839.133217,73456.434146,
146338,1769130505.8831613,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,3995.86881,854.222216,3995.868903,357830.209433,280768.525242,1.077344,-21.837797,2.5,35031.780363,23.791103,223404.255319,376.0,-4003.123779,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-12652.731445,7744.700195,2136081976,2136082728,21513.145559,-49683.077094,-6216.650738,68993.849052,
146364,1769130506.046496,37,0,fe:a2:61:99:d2:9a,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e070346,-13128.037729,18587.165785,-13128.036757,343944.414063,281611.037892,0.998959,48.514752,27.5,-11402.30016,18.086318,595744.680851,376.0,18973.708984,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-71254.523438,-27471.347656,2136399054,2136399806,-24682.812753,-51109.622887,-1131.081969,28398.791376,
146365,1769130506.0865939,37,0,fe:a2:61:99:d2:9a,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e070346,-12474.79813,18595.835435,-12474.797735,343023.37172,283195.697957,0.997277,53.918098,27.5,-11139.730893,18.103107,595744.680851,376.0,19384.912109,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-65892.984375,-27311.646484,2136399055,2136399807,-9065.457332,-62850.183531,-9593.058755,34014.330703,
146377,1769130506.457231,37,0,fb:50:ed:b6:ca:8e,8E89BED6,APPLE,8ecab6ed50fb1eff4c00121910daa9ce4b52c60e45ef0160fb4614d10bdf1c852987c2038e,32178.514996,15814.50744,32178.514697,356114.681284,263181.594921,1.083758,-2.662738,2.5,37403.268734,20.993393,226063.829787,376.0,17453.208984,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,83801.671875,24337.166016,2136533416,2136534168,20555.249476,12355.697303,49658.882915,46311.842628,
146378,1769130506.5765588,37,0,fb:50:ed:b6:ca:8e,8E89BED6,APPLE,8ecab6ed50fb1eff4c00121910daa9ce4b52c60e45ef0160fb4614d10bdf1c852987c2038e,32710.634512,15873.333467,32710.63513,356061.939645,273843.384055,1.085681,-2.380458,2.5,37265.69826,20.980211,226063.829787,376.0,17491.283203,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,87688.703125,24371.880859,2136533417,2136534169,24568.443936,41958.195441,45883.062459,17175.232547,
146435,1769130507.282765,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,8899.738351,7547.258588,8899.738862,305708.857636,231766.101223,0.894772,67.802237,91.0,19708.922004,26.952035,53191.489362,376.0,8746.688477,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,7780.52002,22038.535156,2137261246,2137261998,-15611.251625,7145.097115,28112.893581,7568.826962,
146530,1769130508.777289,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-5400.970651,-448.58757,-5400.969725,355431.534154,270275.892561,1.051116,-12.138622,1.0,23609.076153,22.876716,366666.666667,360.0,3298.939209,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,69387.210938,17277.875,2138828829,2138829549,-7767.077196,-20876.893676,57431.664708,-33367.477817,
146531,1769130508.8226268,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-5995.179235,-335.476128,-5995.179462,354774.617812,293128.191575,1.052841,-11.356077,1.0,23422.534245,22.880169,366666.666667,360.0,3183.310791,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,69387.210938,17090.150391,2138828830,2138829550,-30173.67175,9904.967427,46601.982904,-23303.473749,
146610,1769130509.6127687,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-10372.239073,20136.374941,-10372.2399,342981.394666,264814.235853,0.999776,45.161622,2.5,2075.51368,22.590065,242021.276596,376.0,149.496002,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-9649.178711,14813.261719,2139514128,2139514880,20752.104656,-25245.915581,-42488.398709,10620.444289,
146616,1769130509.6841843,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,3209.345714,3401.82886,3209.345523,326078.46043,244201.025397,0.961766,62.987631,3.0,18989.64793,24.28068,242021.276596,376.0,-2042.821777,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-6661.22168,-4291.240723,2139536308,2139537060,24541.479337,-45753.665002,16358.856221,5710.548321,
146655,1769130509.9149783,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,17892.499543,4997.276646,17892.497827,348131.328817,277845.608596,0.929104,-89.110703,4.0,26028.491115,23.628254,2659.574468,376.0,7896.864258,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,5805.590332,2070.878418,2139798990,2139799742,259.398414,25771.936901,18455.039972,41460.614982,
146677,1769130510.2459335,37,0,c3:25:d0:59:1e:50,8E89BED6,APPLE,501e59d025c31eff4c001219104bfc148c626a4ea13fe51467678ff4221427c5a84ef00050,56543.238005,7497.671732,56543.237364,353376.139615,254899.482937,0.993372,-66.028007,2.0,61157.424724,21.004159,470744.680851,376.0,20739.089844,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,84222.679688,36907.726562,2140031976,2140032728,74828.572835,-23334.292448,63126.573412,96993.827434,
146678,1769130510.3312907,37,0,c3:25:d0:59:1e:50,8E89BED6,APPLE,501e59d025c31eff4c001219104bfc148c626a4ea13fe51467678ff4221427c5a84ef00050,56682.098859,7258.520766,56682.098685,352885.65048,276476.242826,0.991888,-71.281013,2.0,61048.937549,21.036767,470744.680851,376.0,20542.300781,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,85921.546875,37034.773438,2140031977,2140032729,74192.647206,-27410.616969,80900.59246,84575.063288,
146688,1769130510.3854032,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,3461.631498,995.883937,3461.630429,363771.538342,259161.559564,1.101801,-6.356217,2.5,34845.051131,23.941006,164893.617021,376.0,-3118.777832,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-982.15155,10626.662109,2140093027,2140093779,9431.648012,-42934.109433,-2828.245654,75681.854829,
146726,1769130510.507487,37,0,fe:a2:61:99:d2:9a,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e070346,-18638.337338,11279.711794,-18638.337586,346241.850478,273884.522164,0.985151,82.609806,22.5,-11994.917784,19.115261,593085.106383,376.0,19157.101562,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-3410.675537,-27813.349609,2140403710,2140404462,-7390.612182,-93444.468927,-2071.909053,29059.019111,
146731,1769130510.8757248,37,0,fb:50:ed:b6:ca:8e,8E89BED6,APPLE,8ecab6ed50fb1eff4c00121910daa9ce4b52c60e45ef0160fb4614d10bdf1c852987c2038e,31867.473409,15198.719068,31867.473573,363085.004238,279438.596661,0.953272,66.725785,2.0,37281.446261,20.889617,226063.829787,376.0,16752.761719,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,10841.035156,31829.910156,2140536362,2140537114,20591.341571,16792.67311,48704.192193,40668.653709,
146799,1769130511.5857468,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,8558.859854,7859.455099,8558.86007,328082.422804,250207.871035,1.124111,18.31699,19.0,20686.255211,26.656077,53191.489362,376.0,7069.723145,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,780.774231,2623.001709,2141274157,2141274909,-17372.07803,4220.313216,34937.728326,4723.490017,
146920,1769130513.068084,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-7475.439751,819.308642,-7475.439602,345695.661943,256797.459182,1.058067,-2.160913,1.0,22034.924606,22.831476,366666.666667,360.0,1966.466064,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-10557.250977,6796.11084,2142836755,2142837475,-9613.939846,-25086.10081,55638.608925,-34387.306095,
146921,1769130513.107495,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-8022.025748,855.756292,-8022.026737,345194.108951,290588.05353,1.058878,-1.214079,1.0,21837.428827,22.948953,366666.666667,360.0,1764.25647,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-10557.250977,6725.010742,2142836756,2142837476,-31822.571634,4965.277973,44735.944564,-24608.092343,
146946,1769130513.5410511,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,13415.541188,9936.562406,13415.541056,320372.331716,247684.461473,1.084996,-18.211037,3.0,34856.338324,23.125728,316489.361702,376.0,6917.374023,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-6262.070801,31471.636719,2143251201,2143251953,3498.359246,16824.694109,17043.988727,19717.730408,
146963,1769130513.960836,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-15600.212387,17321.449588,-15600.213645,267555.739711,220123.686035,1.016467,9.567195,67.0,-6450.998059,22.187956,234042.553191,376.0,-2449.010254,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-16285.720703,-5558.306641,2143518978,2143519730,18762.088976,-38317.965112,-45199.931571,10063.070666,
146966,1769130514.0226614,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,2614.636954,3983.729493,2614.637034,357173.046398,284278.49371,0.984583,50.58265,2.5,18453.01682,24.57186,244680.851064,376.0,-1534.571533,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-2374.546143,13168.882812,2143537902,2143538654,24369.033646,-46091.530195,15710.427465,4264.538229,
146988,1769130514.274723,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,18227.823401,3377.839051,18227.821498,344410.59475,251804.603759,1.024468,32.019986,3.5,25727.329142,23.516764,2659.574468,376.0,6945.14209,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,64267.195312,19718.492188,2143810378,2143811130,-4956.33243,31995.511381,23437.479654,39289.120732,
146989,1769130514.3168652,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,17771.853779,3539.892312,17771.85307,344325.98849,255638.662547,1.022565,32.823701,3.5,25642.485023,23.493679,164893.617021,376.0,6642.08252,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,64267.195312,19725.078125,2143810379,2143811131,4760.002421,23009.130412,19701.474654,38960.691901,
147007,1769130514.6538103,37,0,c3:25:d0:59:1e:50,8E89BED6,APPLE,501e59d025c31eff4c001219104bfc148c626a4ea13fe51467678ff4221427c5a84ef00050,56506.141513,7116.625238,56506.1395,363726.04986,270746.980308,1.009356,29.336067,2.0,61026.397537,21.52882,473404.255319,376.0,19621.572266,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,91847.367188,35034.6875,2144036515,2144037267,74976.431907,-25135.74847,62813.577294,97914.029291,
147008,1769130514.716331,37,0,c3:25:d0:59:1e:50,8E89BED6,APPLE,501e59d025c31eff4c001219104bfc148c626a4ea13fe51467678ff4221427c5a84ef00050,56652.105066,6873.106283,56652.104618,363704.564876,280628.961891,1.00977,27.121002,2.0,60922.314779,21.452571,470744.680851,376.0,19436.744141,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,94428.671875,35142.191406,2144036516,2144037268,73910.286241,-29025.108929,81169.419208,84801.442625,
147013,1769130514.7660537,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,2824.096455,715.380678,2824.097888,352688.451371,267055.811849,1.070511,23.673196,2.5,34596.422221,24.042953,164893.617021,376.0,-4042.800049,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6316.807129,28170.134766,2144093905,2144094657,-1771.526127,-28933.630214,1537.939086,72310.392271,
147014,1769130514.8062968,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,3070.797896,500.90737,3070.797489,352514.48877,256107.967267,1.071917,23.140865,2.5,34463.521484,23.981213,164893.617021,376.0,-3944.431396,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6316.807129,28016.853516,2144093906,2144094658,21070.950694,-50951.083914,-7949.862196,68237.2337,
147028,1769130514.9226592,37,0,fe:a2:61:99:d2:9a,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e070346,-20215.856511,18195.430501,-20215.85674,347979.725751,266017.507964,0.982504,-88.804734,20.5,-13574.08067,19.053437,593085.106383,376.0,19908.804688,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-630.97113,-29146.939453,2144405157,2144405909,-12649.157509,-96019.067565,1667.576704,27877.626703,
147040,1769130515.2572746,37,0,fb:50:ed:b6:ca:8e,8E89BED6,APPLE,8ecab6ed50fb1eff4c00121910daa9ce4b52c60e45ef0160fb4614d10bdf1c852987c2038e,31778.18223,14474.45618,31778.181632,334973.272855,253621.659597,1.063079,24.558084,2.0,37045.14868,21.032577,226063.829787,376.0,16009.303711,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,39166.289062,19460.03125,2144537127,2144537879,22047.837325,11605.955341,47198.106318,44549.381256,
147041,1769130515.3150132,37,0,fb:50:ed:b6:ca:8e,8E89BED6,APPLE,8ecab6ed50fb1eff4c00121910daa9ce4b52c60e45ef0160fb4614d10bdf1c852987c2038e,32297.629583,14561.468749,32297.629655,334588.217174,255334.654665,1.063186,24.89844,2.0,36906.803191,20.974346,226063.829787,376.0,16025.248047,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,39166.289062,19522.546875,2144537128,2144537880,26566.933375,41360.947012,44705.983748,13273.192604,
