pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
53,1764713930.032927275,37,0,DF:62:EF:89:F6:2F,8E89BED6,19727.898991,239.363041,19727.898737,211360.417131,179996.899631,0.983789,-53.454618,0.000000,4348.069258,24.257929,239583.333333,192.000000,-9249.399414,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,72257.453125,15116.137695,106425115,106425499,52028.852670,-64050.856791,40035.353317,63514.901091
54,1764713930.041510105,37,0,DF:62:EF:89:F6:2F,8E89BED6,19286.565373,851.702089,19286.566319,211510.975381,199083.708892,0.983658,-54.022454,0.000000,5002.140503,23.891372,239583.333333,192.000000,-9130.338867,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,67985.796875,15345.927734,106425116,106425500,53737.100982,-55103.812967,51467.243861,41053.647970
55,1764713930.449234962,37,0,DF:62:EF:89:F6:2F,8E89BED6,19286.080006,492.449261,19286.080036,204377.888208,183553.031738,1.037920,-16.556091,0.000000,3700.796826,24.224718,239583.333333,192.000000,-8587.106445,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,19499.294922,15022.615234,110425264,110425648,50025.944610,-61729.865131,44018.296052,59408.901250
56,1764713930.854527473,37,0,DF:62:EF:89:F6:2F,8E89BED6,19267.340941,5029.071576,19267.339112,208820.816714,180590.638820,0.984682,-58.074116,0.000000,3335.233101,23.771382,239583.333333,192.000000,-9292.818359,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,53922.878906,15007.673828,114425950,114426334,52130.263640,-66621.422559,40732.026228,61406.871831
57,1764713930.863868475,37,0,DF:62:EF:89:F6:2F,8E89BED6,18798.265880,5611.977304,18798.264923,208764.231711,199483.898156,0.986893,-57.201466,0.000000,3990.460331,23.699527,239583.333333,192.000000,-9154.274414,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,53785.496094,15239.899414,114425951,114426335,53522.581903,-57652.490253,48977.923168,44536.205228
59,1764713931.272513866,37,0,DF:62:EF:89:F6:2F,8E89BED6,19581.043454,739.913943,19581.044097,211860.743851,181725.042144,1.003661,33.430617,0.000000,3092.684005,24.203135,239583.333333,192.000000,-9611.871094,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,46796.378906,15028.556641,118436206,118436590,51777.694641,-66097.754165,46723.605075,58150.181173
60,1764713931.281822681,37,0,DF:62:EF:89:F6:2F,8E89BED6,18823.399994,1297.346429,18823.400776,211630.232519,198012.195440,1.006379,22.986041,0.000000,3743.418303,24.162604,239583.333333,192.000000,-9550.131836,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,45524.695312,15267.320312,118436207,118436591,51183.400095,-58005.744478,50975.921966,47615.367674
61,1764713931.690732956,37,0,DF:62:EF:89:F6:2F,8E89BED6,18287.688255,2225.180260,18287.687932,218489.913007,195122.555920,1.025028,-10.957001,0.000000,3405.449786,24.617484,239583.333333,192.000000,-9101.101562,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,17107.146484,15277.715820,122445760,122446144,48911.118371,-61294.375433,45189.555735,56606.971812
62,1764713932.094116211,37,0,DF:62:EF:89:F6:2F,8E89BED6,19618.432602,5225.330916,19618.431752,211742.201067,179547.920221,0.956022,74.000456,0.000000,3619.753015,24.342124,239583.333333,192.000000,-9209.480469,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,49551.042969,15127.988281,126449678,126450062,51302.787766,-66927.686756,42241.630223,65083.158851
63,1764713932.103189230,37,0,DF:62:EF:89:F6:2F,8E89BED6,19069.735866,5873.262663,19069.734891,211682.541933,198841.136414,0.959019,72.613139,0.000000,4269.180771,24.384584,239583.333333,192.000000,-9082.381836,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,49551.042969,15367.535156,126449679,126450063,54279.892587,-56984.193309,50645.107619,43595.958093
64,1764713932.510465860,37,0,DF:62:EF:89:F6:2F,8E89BED6,18738.075901,2222.833359,18738.075821,213164.797119,195882.625305,0.985113,53.203811,0.000000,3086.702203,24.237287,276041.666667,192.000000,-6853.310547,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7122.470215,15143.018555,130463112,130463496,50464.066686,-63509.176990,43872.779215,59641.576784
67,1764713932.917372227,37,0,DF:62:EF:89:F6:2F,8E89BED6,19465.526722,3424.643573,19465.528311,218796.274823,188805.485850,0.954785,-75.347465,0.000000,3932.536284,24.640159,239583.333333,192.000000,-8070.017090,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,28304.691406,15091.635742,134477519,134477903,49266.008247,-62720.166742,43115.926022,61963.957798
68,1764713932.926110506,37,0,DF:62:EF:89:F6:2F,8E89BED6,19292.457309,4005.664781,19292.457181,219107.067214,196235.122294,0.955620,-76.603204,0.000000,4585.638561,24.627458,239583.333333,192.000000,-7973.500488,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,24066.568359,15333.717773,134477520,134477904,53907.089348,-50880.666616,53946.115043,32262.411697
69,1764713933.336647272,37,0,DF:62:EF:89:F6:2F,8E89BED6,19807.752892,4109.971636,19807.752193,209545.522527,182171.564781,0.975170,85.015248,0.000000,3105.396140,24.325715,239583.333333,192.000000,-7844.588867,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,47629.300781,14960.196289,138490760,138491144,52079.799380,-68272.155555,45091.405616,60906.371471
70,1764713933.351119280,37,0,DF:62:EF:89:F6:2F,8E89BED6,19096.790151,4725.675488,19096.789581,209455.888310,197641.937750,0.975733,88.583652,0.000000,3755.666332,24.362597,239583.333333,192.000000,-7791.976562,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,47629.300781,15198.949219,138490761,138491145,52060.966109,-61579.901080,51710.449427,49629.450265
71,1764713933.780493736,37,0,DF:62:EF:89:F6:2F,8E89BED6,19997.819894,1941.992348,19997.817866,206051.749099,179206.383882,1.009021,20.916273,0.000000,3982.756941,24.013252,239583.333333,192.000000,-9748.315430,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,44269.800781,15193.263672,142506851,142507235,52861.144688,-65629.816711,45342.278884,60627.124257
72,1764713933.789029360,37,0,DF:62:EF:89:F6:2F,8E89BED6,19318.675441,2604.651586,19318.673750,205888.317153,197451.186423,1.006006,24.070814,0.000000,4632.047469,23.888279,239583.333333,192.000000,-9659.120117,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,42845.562500,15426.228516,142506852,142507236,53026.812875,-57618.272038,56194.046273,42561.310946
73,1764713934.195836067,37,0,DF:62:EF:89:F6:2F,8E89BED6,18447.185275,1857.012020,18447.183091,210691.236605,191038.008709,1.003827,40.703913,0.000000,3433.895145,24.248480,239583.333333,192.000000,-8340.479492,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,6390.207520,15214.837891,146517310,146517694,51884.013276,-62082.164242,50339.532588,49109.968139
74,1764713934.605240345,37,0,DF:62:EF:89:F6:2F,8E89BED6,19523.542651,1208.876591,19523.541503,206411.134809,179247.634600,0.998575,46.977858,0.000000,3275.506845,23.992934,239583.333333,192.000000,-9211.607422,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,38576.558594,14897.092773,150521987,150522371,53051.168858,-65030.124756,42453.697793,57817.137127
75,1764713934.613925457,37,0,DF:62:EF:89:F6:2F,8E89BED6,18896.858328,1808.469277,18896.857722,206246.448449,196851.045312,1.000434,44.305959,0.000000,3924.219476,24.032256,239583.333333,192.000000,-9144.676758,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,26316.449219,15133.324219,150521988,150522372,53409.667394,-57293.512560,49739.106988,43454.586644
