pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end
508,1763945749.668951273,37,0,CA:CD:F5:BB:09:BC,8E89BED6,29373.421761,29373.421761,29373.421761,175785.090335,175785.090335,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,29373.421875,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,51866.539062,22897.279297,79535908,79536292
509,1763945749.723025322,37,0,CD:6E:A0:0F:6C:D2,8E89BED6,-12580.834208,-12580.834208,-12580.834208,330262.602334,330262.602334,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,-12580.833984,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-24682.195312,-14472.507812,80045895,80046647
510,1763945749.723376274,37,0,CD:6E:A0:0F:6C:D2,8E89BED6,-13091.664486,-13091.664486,-13091.664486,330359.148816,330359.148816,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,-13091.664062,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-28287.896484,-14454.281250,80045896,80046648
511,1763945749.734983921,37,0,C7:6E:99:9C:74:51,8E89BED6,-30437.054116,-30437.054116,-30437.054116,254519.330435,254519.330435,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-30437.054688,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-38040.316406,-27261.705078,80182616,80183000
512,1763945749.765492916,37,0,D4:B9:4D:DA:91:01,8E89BED6,16700.080441,16700.080441,16700.080441,332569.191131,332569.191131,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,16700.080078,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,29518.427734,14702.665039,80490407,80491159
513,1763945749.791360617,37,0,FA:39:B2:6A:89:4F,8E89BED6,5872.119781,5872.119781,5872.119781,198709.456440,198709.456440,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,5872.119629,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-31020.816406,815.932922,80607395,80607779
514,1763945749.791540384,37,0,FA:39:B2:6A:89:4F,8E89BED6,5256.625034,5256.625034,5256.625034,199117.986313,199117.986313,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,5256.625000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-31020.816406,797.419434,80607396,80607780
515,1763945749.853646994,37,0,FC:D8:16:AD:AF:F2,8E89BED6,-12384.293589,-12384.293589,-12384.293589,205135.058944,205135.058944,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-12384.293945,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-34568.593750,-15456.127930,81156304,81156688
516,1763945749.853810072,37,0,FC:D8:16:AD:AF:F2,8E89BED6,-13440.118339,-13440.118339,-13440.118339,204769.226210,204769.226210,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-13440.118164,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-36640.464844,-15455.809570,81156305,81156689
517,1763945749.858684301,37,0,C7:51:E6:62:48:91,8E89BED6,14917.382493,14917.382493,14917.382493,226500.360276,226500.360276,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,14917.382812,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,43178.332031,-4203.023926,81216939,81217323
518,1763945749.858800411,37,0,C7:51:E6:62:48:91,8E89BED6,14400.948637,14400.948637,14400.948637,226434.763729,226434.763729,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,14400.948242,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,15640.360352,-4453.607910,81216940,81217324
519,1763945749.902997255,37,0,FF:F2:20:71:BB:4E,8E89BED6,-18583.945493,-18583.945493,-18583.945493,203508.898106,203508.898106,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-18583.945312,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-26504.900391,-20236.154297,81644792,81645176
520,1763945749.903146982,37,0,FF:F2:20:71:BB:4E,8E89BED6,-19716.805852,-19716.805852,-19716.805852,203010.370843,203010.370843,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-19716.806641,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-27287.490234,-20267.623047,81644793,81645177
521,1763945749.972347975,37,0,C5:D8:92:67:D4:68,8E89BED6,17639.816414,17639.816414,17639.816414,187968.235703,187968.235703,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,17639.816406,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,51415.714844,-2607.568359,82355886,82356270
522,1763945749.972527981,37,0,C5:D8:92:67:D4:68,8E89BED6,16775.756103,16775.756103,16775.756103,187706.526017,187706.526017,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,16775.755859,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,51415.714844,-2691.073242,82355887,82356271
523,1763945750.011241436,37,0,CC:9F:3A:B9:18:75,8E89BED6,13552.488405,13552.488405,13552.488405,183711.977076,183711.977076,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,13552.488281,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,11174.798828,14131.105469,82675148,82675532
524,1763945750.011457205,37,0,CC:9F:3A:B9:18:75,8E89BED6,12968.190745,12968.190745,12968.190745,183565.165863,183565.165863,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,12968.190430,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,11174.798828,14323.544922,82675149,82675533
525,1763945750.074906588,37,0,EF:A9:A5:13:12:03,8E89BED6,15889.677143,15889.677143,15889.677143,186414.412690,186414.412690,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,15889.676758,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,5281.123047,11325.682617,83276393,83276777
526,1763945750.081294298,37,0,EA:AC:D0:7E:E8:F9,8E89BED6,12315.594692,12315.594692,12315.594692,337908.384654,337908.384654,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,12315.594727,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,25217.988281,2081.311523,83341649,83342401
527,1763945750.081650257,37,0,EA:AC:D0:7E:E8:F9,8E89BED6,11794.527496,11794.527496,11794.527496,338019.617433,338019.617433,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,11794.527344,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,25217.988281,2142.057373,83341650,83342402
528,1763945750.083685398,37,0,DB:FC:61:9C:CF:82,8E89BED6,-35268.400764,-35268.400764,-35268.400764,234793.969035,234793.969035,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-35268.402344,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-22493.490234,-38768.652344,83365264,83365648
529,1763945750.083908081,37,4,DB:FC:61:9C:CF:82,8E89BED6,-126810.119739,-126810.119739,-126810.119739,163260.891480,163260.891480,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.000000,-126810.117188,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-8814.503906,-12546.831055,83366726,83366982
530,1763945750.083987951,37,4,DB:FC:61:9C:CF:82,8E89BED6,-134004.416422,-134004.416422,-134004.416422,163451.245161,163451.245161,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.000000,-134004.421875,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-9269.679688,-12208.677734,83366727,83366983
531,1763945750.092344999,37,0,C9:ED:EB:5B:F4:CA,8E89BED6,2077.781711,2077.781711,2077.781711,343984.531830,343984.531830,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,2077.781738,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-2345.467285,-4328.134277,83469853,83470605
532,1763945750.092546701,37,0,C9:ED:EB:5B:F4:CA,8E89BED6,1526.596978,1526.596978,1526.596978,342370.944485,342370.944485,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,1526.596924,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-2345.467285,-4340.865723,83469854,83470606
533,1763945750.109754086,37,0,CA:CD:F5:BB:09:BC,8E89BED6,29585.467726,29585.467726,29585.467726,174524.238180,174524.238180,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,29585.466797,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,33910.367188,22816.027344,83551161,83551545
534,1763945750.109910727,37,0,CA:CD:F5:BB:09:BC,8E89BED6,28818.314130,28818.314130,28818.314130,174207.625427,174207.625427,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,28818.314453,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,33910.367188,22936.759766,83551162,83551546
535,1763945750.161612511,37,0,CD:6E:A0:0F:6C:D2,8E89BED6,-11038.051100,-11038.051100,-11038.051100,334151.605267,334151.605267,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,-11038.050781,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-11369.505859,-10988.680664,84054415,84055167
536,1763945750.161854029,37,0,CD:6E:A0:0F:6C:D2,8E89BED6,-11554.155104,-11554.155104,-11554.155104,334269.310090,334269.310090,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,-11554.155273,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-13886.243164,-11045.131836,84054416,84055168
537,1763945750.172367811,37,0,C7:6E:99:9C:74:51,8E89BED6,-27734.028402,-27734.028402,-27734.028402,253260.239497,253260.239497,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-27734.029297,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-63103.027344,-15515.505859,84184755,84185139
538,1763945750.172533274,37,0,C7:6E:99:9C:74:51,8E89BED6,-28799.616048,-28799.616048,-28799.616048,253157.419317,253157.419317,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-28799.615234,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-66133.304688,-15630.194336,84184756,84185140
539,1763945750.190294981,37,0,C8:DA:65:E6:40:6A,8E89BED6,-18966.067023,-18966.067023,-18966.067023,246992.552130,246992.552130,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-18966.066406,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-73379.117188,-22948.128906,84406063,84406447
540,1763945750.190526247,37,0,C8:DA:65:E6:40:6A,8E89BED6,-19931.838640,-19931.838640,-19931.838640,247779.273451,247779.273451,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-19931.837891,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-73379.117188,-23290.664062,84406064,84406448
541,1763945750.197516203,37,0,D4:B9:4D:DA:91:01,8E89BED6,18153.568605,18153.568605,18153.568605,351434.699221,351434.699221,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,18153.568359,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,81210.695312,23381.730469,84490170,84490922
542,1763945750.197760344,37,0,D4:B9:4D:DA:91:01,8E89BED6,17593.246326,17593.246326,17593.246326,351395.537247,351395.537247,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,17593.246094,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,77604.304688,23377.068359,84490171,84490923
543,1763945750.218764544,37,0,FA:39:B2:6A:89:4F,8E89BED6,6063.746431,6063.746431,6063.746431,199339.924559,199339.924559,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,6063.746582,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-29370.181641,771.780334,84608225,84608609
544,1763945750.219000101,37,0,FA:39:B2:6A:89:4F,8E89BED6,5239.196166,5239.196166,5239.196166,199095.541127,199095.541127,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,5239.196289,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-29370.181641,744.864563,84608226,84608610
545,1763945750.281983376,37,0,FC:D8:16:AD:AF:F2,8E89BED6,-12824.706777,-12824.706777,-12824.706777,204514.672056,204514.672056,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-12824.707031,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-28878.865234,-15498.011719,85156669,85157053
546,1763945750.282147408,37,0,FC:D8:16:AD:AF:F2,8E89BED6,-13981.212522,-13981.212522,-13981.212522,204086.564254,204086.564254,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-13981.212891,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-28878.865234,-15495.057617,85156670,85157054
547,1763945750.288602114,37,0,C7:51:E6:62:48:91,8E89BED6,14567.673275,14567.673275,14567.673275,237974.026252,237974.026252,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,14567.672852,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,31040.935547,-4020.045898,85236173,85236557
548,1763945750.288756847,37,0,C7:51:E6:62:48:91,8E89BED6,14267.452193,14267.452193,14267.452193,238582.853836,238582.853836,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,14267.452148,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,21571.306641,-4268.256836,85236174,85236558
549,1763945750.338343143,37,0,FF:F2:20:71:BB:4E,8E89BED6,-18768.074106,-18768.074106,-18768.074106,206207.746675,206207.746675,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-18768.074219,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-25519.863281,-14828.862305,85650184,85650568
550,1763945750.338587999,37,0,FF:F2:20:71:BB:4E,8E89BED6,-19899.451797,-19899.451797,-19899.451797,205706.559870,205706.559870,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-19899.451172,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-25519.863281,-14818.843750,85650185,85650569
551,1763945750.412137508,37,0,C5:D8:92:67:D4:68,8E89BED6,17346.894728,17346.894728,17346.894728,187506.966704,187506.966704,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,17346.894531,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,52976.812500,-2751.754150,86353303,86353687
552,1763945750.412305117,37,0,C5:D8:92:67:D4:68,8E89BED6,16521.463854,16521.463854,16521.463854,187187.983470,187187.983470,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,16521.462891,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,50313.421875,-2836.481445,86353304,86353688
553,1763945750.452118874,37,0,CC:9F:3A:B9:18:75,8E89BED6,12954.596522,12954.596522,12954.596522,185496.946959,185496.946959,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,12954.596680,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,2650.031006,14383.162109,86677377,86677761
554,1763945750.521132469,37,0,EF:A9:A5:13:12:03,8E89BED6,15674.133633,15674.133633,15674.133633,184659.398688,184659.398688,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,15674.133789,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-2009.439819,11250.143555,87274896,87275280
555,1763945750.529866934,37,0,EA:AC:D0:7E:E8:F9,8E89BED6,12357.176381,12357.176381,12357.176381,330053.239514,330053.239514,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,12357.176758,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,30732.916016,9841.629883,87349869,87350621
556,1763945750.530205965,37,0,EA:AC:D0:7E:E8:F9,8E89BED6,11824.832648,11824.832648,11824.832648,330174.343171,330174.343171,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,11824.833008,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,30732.916016,9923.760742,87349870,87350622
557,1763945750.530729532,37,4,EA:AC:D0:7E:E8:F9,8E89BED6,207074.613353,207074.613353,207074.613353,103212.291135,103212.291135,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.000000,207074.609375,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,11448.426758,20361.515625,87352070,87352326
558,1763945750.542841673,37,0,C9:ED:EB:5B:F4:CA,8E89BED6,1698.050385,1698.050385,1698.050385,337995.617650,337995.617650,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,1698.050415,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,594.165894,6614.814941,87478976,87479728
559,1763945750.556620359,37,0,F4:8E:B3:4F:EE:4E,8E89BED6,-74436.749636,-74436.749636,-74436.749636,227653.002837,227653.002837,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-74436.750000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-202336.921875,-80297.640625,87513290,87513674
560,1763945750.556815147,37,0,F4:8E:B3:4F:EE:4E,8E89BED6,-75658.132614,-75658.132614,-75658.132614,227355.170288,227355.170288,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-75658.132812,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-205959.359375,-81019.125000,87513291,87513675
561,1763945750.561305761,37,0,CA:CD:F5:BB:09:BC,8E89BED6,29410.205946,29410.205946,29410.205946,174249.298425,174249.298425,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,29410.205078,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,14262.347656,22848.224609,87566100,87566484
562,1763945750.612010241,37,0,CD:6E:A0:0F:6C:D2,8E89BED6,-12083.131724,-12083.131724,-12083.131724,324647.863490,324647.863490,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,-12083.131836,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-6631.053223,-3158.968018,88056073,88056825
563,1763945750.612247467,37,0,CD:6E:A0:0F:6C:D2,8E89BED6,-12630.239040,-12630.239040,-12630.239040,324158.768430,324158.768430,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,-12630.239258,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10213.064453,-3218.944336,88056074,88056826
564,1763945750.624480247,37,0,C7:6E:99:9C:74:51,8E89BED6,-30208.146432,-30208.146432,-30208.146432,252991.466185,252991.466185,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-30208.146484,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-141750.375000,-32080.992188,88201864,88202248
565,1763945750.624636173,37,0,C7:6E:99:9C:74:51,8E89BED6,-31020.790361,-31020.790361,-31020.790361,252781.743904,252781.743904,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-31020.791016,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-141750.375000,-32371.775391,88201865,88202249
566,1763945750.643102884,37,0,C8:DA:65:E6:40:6A,8E89BED6,-15735.462434,-15735.462434,-15735.462434,278018.918238,278018.918238,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-15735.462891,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-51018.031250,-21938.060547,88427303,88427687
567,1763945750.643263817,37,0,C8:DA:65:E6:40:6A,8E89BED6,-16822.643165,-16822.643165,-16822.643165,277842.734745,277842.734745,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-16822.642578,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-52665.453125,-22237.285156,88427304,88427688
568,1763945750.648681641,37,0,D4:B9:4D:DA:91:01,8E89BED6,18423.799687,18423.799687,18423.799687,338777.385974,338777.385974,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,18423.798828,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,96533.906250,29145.011719,88494112,88494864
569,1763945750.648859501,37,0,D4:B9:4D:DA:91:01,8E89BED6,17909.192070,17909.192070,17909.192070,337435.680231,337435.680231,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,17909.191406,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,96533.906250,29046.785156,88494113,88494865
570,1763945750.670113087,37,0,FA:39:B2:6A:89:4F,8E89BED6,5655.745803,5655.745803,5655.745803,199676.221526,199676.221526,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,5655.745605,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-2050.886963,758.163269,88623007,88623391
571,1763945750.726667166,37,0,FC:D8:16:AD:AF:F2,8E89BED6,-13082.018034,-13082.018034,-13082.018034,202167.641116,202167.641116,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-13082.017578,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-8729.726562,-15491.727539,89170795,89171179
572,1763945750.733347893,37,0,C7:51:E6:62:48:91,8E89BED6,14847.923819,14847.923819,14847.923819,225958.236993,225958.236993,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,14847.923828,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-6127.913086,-4271.951172,89241680,89242064
573,1763945750.733519077,37,0,C7:51:E6:62:48:91,8E89BED6,14370.757050,14370.757050,14370.757050,226360.805023,226360.805023,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,14370.756836,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-17779.894531,-4515.927734,89241681,89242065
574,1763945750.784339905,37,0,FF:F2:20:71:BB:4E,8E89BED6,-18160.354985,-18160.354985,-18160.354985,209012.976747,209012.976747,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-18160.355469,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-53681.859375,-14681.413086,89661880,89662264
575,1763945750.784518480,37,0,FF:F2:20:71:BB:4E,8E89BED6,-19293.636669,-19293.636669,-19293.636669,208635.331570,208635.331570,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-19293.636719,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-53681.859375,-14674.282227,89661881,89662265
576,1763945750.857022524,37,0,C5:D8:92:67:D4:68,8E89BED6,16933.886253,16933.886253,16933.886253,184280.272189,184280.272189,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,16933.886719,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,55372.859375,-2683.784668,90351344,90351728
577,1763945750.857272863,37,0,C5:D8:92:67:D4:68,8E89BED6,16089.552983,16089.552983,16089.552983,184103.907327,184103.907327,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,16089.552734,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,55372.859375,-2763.719482,90351345,90351729
578,1763945750.899035692,37,0,CC:9F:3A:B9:18:75,8E89BED6,12874.984607,12874.984607,12874.984607,185410.778949,185410.778949,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,12874.984375,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-3964.563965,14283.206055,90684705,90685089
579,1763945750.956931114,37,0,EF:A9:A5:13:12:03,8E89BED6,16363.420492,16363.420492,16363.420492,188779.663129,188779.663129,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,16363.420898,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,20356.683594,11278.864258,91276784,91277168
580,1763945750.957144022,37,0,EF:A9:A5:13:12:03,8E89BED6,15843.045487,15843.045487,15843.045487,188654.252508,188654.252508,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,15843.045898,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,19346.134766,11342.246094,91276785,91277169
581,1763945750.963721514,37,0,EA:AC:D0:7E:E8:F9,8E89BED6,12322.852297,12322.852297,12322.852297,333895.771655,333895.771655,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,12322.852539,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,36820.363281,20442.414062,91350795,91351547
582,1763945750.963950634,37,0,EA:AC:D0:7E:E8:F9,8E89BED6,11791.228954,11791.228954,11791.228954,333930.876398,333930.876398,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,11791.228516,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,36682.468750,20389.660156,91350796,91351548
583,1763945750.966711044,37,0,DB:FC:61:9C:CF:82,8E89BED6,-34571.691963,-34571.691963,-34571.691963,249403.113680,249403.113680,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-34571.691406,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-58853.789062,-35394.402344,91384104,91384488
584,1763945750.966829300,37,0,DB:FC:61:9C:CF:82,8E89BED6,-35638.989925,-35638.989925,-35638.989925,249125.708883,249125.708883,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-35638.988281,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-58853.789062,-35710.859375,91384105,91384489
585,1763945750.975199699,37,0,C9:ED:EB:5B:F4:CA,8E89BED6,2201.488438,2201.488438,2201.488438,341130.922070,341130.922070,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,2201.488525,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,5917.769531,18663.646484,91482096,91482848
586,1763945750.989425898,37,0,F4:8E:B3:4F:EE:4E,8E89BED6,-79491.304407,-79491.304407,-79491.304407,232226.398066,232226.398066,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-79491.304688,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-193542.328125,-82356.828125,91512756,91513140
587,1763945750.989591360,37,0,F4:8E:B3:4F:EE:4E,8E89BED6,-80671.073112,-80671.073112,-80671.073112,231820.302271,231820.302271,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-80671.070312,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-194667.281250,-83051.320312,91512757,91513141
588,1763945750.994910717,37,0,CA:CD:F5:BB:09:BC,8E89BED6,30425.928305,30425.928305,30425.928305,175395.296465,175395.296465,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,30425.927734,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,36468.882812,22782.558594,91577465,91577849
