pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
40,1764713285.540514469,37,0,E0:F5:58:56:8D:02,8E89BED6,21218.495631,6550.580179,21218.494828,349326.893607,266642.545708,0.960824,-76.817294,2.000000,35351.188938,22.977472,297872.340426,376.000000,7031.613281,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,107279.656250,24458.701172,72387479,72388231,10742.866951,32378.512410,5872.597756,29213.920996
41,1764713285.971004725,37,0,E0:F5:58:56:8D:02,8E89BED6,20292.773037,5863.989922,20292.772565,360824.852985,288799.595693,1.023259,-30.287108,2.000000,35373.144344,22.760126,327127.659574,376.000000,5633.902344,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,8647.492188,22578.271484,76405316,76406068,6591.324880,37095.753396,-660.284897,30779.220436
46,1764713286.396999836,37,0,E0:F5:58:56:8D:02,8E89BED6,20563.679209,6408.686597,20563.677983,330767.796635,257456.944374,0.973774,61.081950,2.500000,35589.641831,22.336146,327127.659574,376.000000,4556.442871,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,63722.679688,28037.431641,80412304,80413056,6545.191461,38453.021240,-3697.222966,33023.239418
47,1764713286.428718805,37,0,E0:F5:58:56:8D:02,8E89BED6,21038.395140,6486.587367,21038.395146,330392.889288,243208.166625,0.975544,60.238482,2.500000,35468.155583,22.325148,327127.659574,376.000000,5092.329590,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,65720.414062,27972.412109,80412305,80413057,10547.781314,28798.923875,13431.403270,24772.404912
48,1764713286.855647802,37,0,E0:F5:58:56:8D:02,8E89BED6,20136.192077,6471.092797,20136.192030,337040.467713,261400.074977,0.949441,77.880178,2.000000,35693.431199,22.895854,210106.382979,376.000000,4837.124512,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,42788.753906,15172.383789,84420863,84421615,1731.220183,39083.238426,712.772000,32880.399020
49,1764713286.887426138,37,0,E0:F5:58:56:8D:02,8E89BED6,20656.678718,6402.217382,20656.679416,335392.120428,271123.676714,0.950913,78.122745,2.000000,35569.924752,22.924643,210106.382979,376.000000,5260.633301,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,42788.753906,15149.998047,84420864,84421616,7117.319339,36844.323034,616.640936,31323.217123
50,1764713287.314199448,37,0,E0:F5:58:56:8D:02,8E89BED6,20791.259436,7467.446868,20791.260514,352110.647021,258460.676743,1.029476,26.874214,2.000000,36076.582214,22.627108,297872.340426,376.000000,5744.570312,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,52667.179688,15121.988281,88425386,88426138,4911.002040,38912.561357,-1640.387643,33861.413785
51,1764713287.347254515,37,0,E0:F5:58:56:8D:02,8E89BED6,21319.619423,7429.855575,21319.618906,352235.925157,274572.974233,1.027846,27.260280,2.000000,35954.752494,22.621453,297872.340426,376.000000,6212.216797,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,54357.472656,15167.623047,88425387,88426139,10416.168023,33678.925827,1796.952477,31820.125154
52,1764713287.783727169,37,0,E0:F5:58:56:8D:02,8E89BED6,20514.668714,7828.244247,20514.669259,337141.085926,250392.969059,0.969136,65.979042,2.500000,35397.046393,22.764473,210106.382979,376.000000,5777.163574,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,62478.363281,27662.183594,92439096,92439848,4420.319144,42599.228561,-8059.683379,34883.625630
53,1764713287.814707756,37,0,E0:F5:58:56:8D:02,8E89BED6,21020.884849,7865.358569,21020.885820,337036.512007,275768.203993,0.970642,65.653755,2.500000,35274.317049,22.753179,210106.382979,376.000000,6299.081055,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,68857.250000,27668.332031,92439097,92439849,8581.987663,33236.302705,8599.796103,27082.739226
54,1764713288.249105453,37,0,E0:F5:58:56:8D:02,8E89BED6,20300.111252,6967.992230,20300.109516,327970.036177,234943.718578,0.957984,76.071870,2.000000,35839.360158,22.881984,327127.659574,376.000000,5626.196289,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,14859.418945,10381.853516,96441958,96442710,4391.770340,38691.631799,-323.108114,31735.694853
55,1764713288.280514479,37,0,E0:F5:58:56:8D:02,8E89BED6,20842.306396,6929.377887,20842.306563,326266.384319,264126.031354,0.959353,76.370936,2.000000,35715.676476,22.976968,327127.659574,376.000000,6095.600586,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,14859.418945,10436.122070,96441959,96442711,9993.586070,36019.566672,2157.582394,27689.709890
