pkt_idx,timestamp,rf_channel,pdu_type,AdvA,access_address,tag_type,payload,CFO_Hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz
95998,1769129828.186938286,37,0,5B:18:CA:A4:D7:B8,8E89BED6,GOOGLE,b8d7a4ca185b0201061916aafe40a0893dc6f59df7986212a9110140263be8ac08996e,-5514.738375,16885.896736,-5514.737750,332131.318867,247459.626679,0.986002,-60.772399,69.500000,29248.790465,24.160363,30555.555556,360.000000,14645.837891,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,1645.623657,4233.484375,1528323685,1528324405,-25440.680066,38380.914882,-4808.883571,-1367.388582
95999,1769129828.226600170,37,0,5B:18:CA:A4:D7:B8,8E89BED6,GOOGLE,b8d7a4ca185b0201061916aafe40a0893dc6f59df7986212a9110140263be8ac08996e,-4964.409526,16564.777701,-4964.409555,330568.014420,247956.508036,0.984265,-61.474041,69.500000,29065.153630,24.163801,30555.555556,360.000000,14530.265625,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,2514.878418,4175.459961,1528323686,1528324406,-17736.893127,29979.208365,-18461.902017,9609.970985
96001,1769129828.271114826,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe41d9a88516b6faaf5bb073f142d1e51fcc0693cf2e4f,-39773.726501,-7341.877293,-39773.725833,361287.955871,265701.844360,1.022744,-14.720032,102.500000,-35238.618815,19.717066,480555.555556,360.000000,-10435.515625,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-95714.804688,-25546.794922,1528371063,1528371783,-51511.497042,-61884.565315,14831.938654,-69650.365152
96002,1769129828.311514378,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe41d9a88516b6faaf5bb073f142d1e51fcc0693cf2e4f,-39176.604024,-7143.693874,-39176.603428,361359.593526,285468.214289,1.022041,-16.648344,102.500000,-35393.035975,19.726998,480555.555556,360.000000,-10352.356445,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-95714.804688,-25667.054688,1528371064,1528371784,-56811.377555,-36876.646508,-12246.509571,-64760.558681
96003,1769129828.352289200,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41726e70f90a8b25339bf78303500dfe2323d8e58549,-9872.724897,2319.286233,-9872.724806,349811.454113,265833.669683,0.982809,-53.474198,1.000000,4246.985301,20.237160,419444.444444,360.000000,4026.761719,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-17446.326172,-17515.542969,1528372912,1528373632,-20234.524540,3214.919515,6058.817042,-41168.751722
96004,1769129828.392027140,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41726e70f90a8b25339bf78303500dfe2323d8e58549,-10262.843566,2707.597990,-10262.844228,348990.472937,269681.424888,0.983047,-53.118793,1.000000,4081.385510,20.205835,419444.444444,360.000000,4232.994629,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-17446.326172,-17527.632812,1528372913,1528373633,-28330.503672,-10544.852688,-9192.212309,-4167.158242
96023,1769129828.661333799,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe020080d06cf05a65aae0,-2389.635486,-6538.696842,-2389.636955,272981.597030,211891.104183,1.003540,-43.437282,23.500000,-207.759680,21.390976,364864.864865,296.000000,2865.882568,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-21854.695312,5828.733398,1528505774,1528506366,-34869.522040,47.547817,336.345550,56393.629353
96024,1769129828.707526445,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe020080d06cf05a65aae0,-1836.488049,-6485.068766,-1836.488623,271192.753785,229109.257306,1.002492,-43.868930,23.500000,-321.244938,21.441765,364864.864865,296.000000,3210.777588,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-21854.695312,5754.487305,1528505775,1528506367,-40657.376394,11619.479486,45146.088584,7009.449957
96030,1769129828.750881910,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe4117518ae74e4d9744d44e1c7bea9469e2666da7f210,-35987.319335,2177.338325,-35987.319569,339682.854435,253079.397688,1.034767,19.704707,1.000000,-29881.526051,20.393945,436111.111111,360.000000,-1335.991577,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-27389.720703,-33726.175781,1528554500,1528555220,-10348.255065,-6514.090790,-81055.698283,-41709.534603
96035,1769129828.792647600,37,0,DA:64:BC:6D:F0:FE,8E89BED6,APPLE,fef06dbc64da1eff4c00121920adbfc31d49e140c794f046b7573c1127dd67959b925401eb,11305.661290,9516.562673,11305.661164,341363.039677,236589.918685,0.951849,69.451767,3.500000,4827.258965,21.098269,242021.276596,376.000000,3224.479004,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,2402.047607,-22.396282,1528574766,1528575518,30923.090262,25598.811694,22599.934310,-42981.257515
96036,1769129828.831602573,37,0,DA:64:BC:6D:F0:FE,8E89BED6,APPLE,fef06dbc64da1eff4c00121920adbfc31d49e140c794f046b7573c1127dd67959b925401eb,11778.401916,9730.478952,11778.402689,341099.607091,269461.050760,0.953186,69.393210,3.500000,4714.509254,21.115057,242021.276596,376.000000,3665.215820,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,2402.047607,7.275431,1528574767,1528575519,12761.400897,39154.356181,16117.282899,-32681.668777
96075,1769129828.923496723,37,0,E2:F7:C5:38:1A:0E,8E89BED6,APPLE,0e1a38c5f7e21eff4c001219201ce71bf7087f95c969a3de7bf212c714f91c8ee498b0027f,5646.495989,9900.181792,5646.494692,346083.179290,259025.859849,0.975267,-57.048955,2.500000,6255.652863,20.055567,156914.893617,376.000000,3140.288086,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,15185.803711,8161.351074,1528994080,1528994832,-12704.862080,26873.469292,-13307.530208,35196.564211
96110,1769129829.239901066,37,0,ED:44:62:04:91:58,8E89BED6,APPLE,5891046244ed1eff4c00121920aa40a3384b2b924a8515ddf0b4f535cbc738bdd374bd03f1,12513.006019,9282.489963,12513.004512,333701.787909,236010.392653,0.979558,63.338659,89.000000,15475.695698,22.785457,327127.659574,376.000000,6922.915527,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,19352.279297,11124.191406,1529378622,1529379374,42508.635669,-23785.631056,-5283.365008,33247.263234
96132,1769129829.500721931,37,0,C5:E5:81:F5:C2:FC,8E89BED6,APPLE,fcc2f581e5c51eff4c001219207174c7d099bee76a09bac2a09e2408a75be20e14a44001a9,-14382.326954,6042.454810,-14382.328106,327647.969043,251163.790161,1.005940,39.116078,76.500000,8597.449320,23.822407,183510.638298,376.000000,-868.847046,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,3300.512939,12531.926758,1529638517,1529639269,-31497.494601,-50258.724529,11363.472815,16648.900968
96133,1769129829.550470591,37,0,C5:E5:81:F5:C2:FC,8E89BED6,APPLE,fcc2f581e5c51eff4c001219207174c7d099bee76a09bac2a09e2408a75be20e14a44001a9,-14594.916026,6134.231649,-14594.917126,327505.665012,259034.878213,1.004577,40.531190,76.500000,8486.598914,23.773344,183510.638298,376.000000,-1012.457214,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-3704.334961,12309.431641,1529638518,1529639270,-31512.391953,-38055.560833,15108.809550,-24.479072
96137,1769129829.596520424,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe0200740594c0b1a3ac580303edfe,14441.396152,1478.888974,14441.396413,240560.467987,189381.770991,0.944306,82.753227,0.500000,17338.485927,23.736185,273648.648649,296.000000,9870.558594,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,23971.246094,13786.925781,1529679936,1529680528,16850.790453,18942.614047,-2467.359912,12530.604355
96138,1769129829.622334719,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe0200740594c0b1a3ac580303edfe,14859.490299,1413.517429,14859.491039,240379.780445,209146.852755,0.946237,82.819707,0.500000,17008.692433,23.684129,273648.648649,296.000000,9560.987305,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,24190.955078,13659.110352,1529679937,1529680529,11598.983016,29576.076807,17200.516208,-8344.342523
96159,1769129829.679232836,37,0,55:AF:46:22:C9:69,8E89BED6,SAMSUNG,69c92246af5502010403025afd17165afd132ef90201825f7b715b06c1a7000000714f9328,20218.764318,6736.279133,20218.763401,379423.109071,275260.456599,1.004002,39.902528,2.500000,39944.777529,23.263936,125000.000000,376.000000,17246.062500,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-25247.236328,1303.577026,1529985650,1529986402,-9562.273773,66774.855068,30976.083893,6571.999046
96160,1769129829.725289583,37,0,55:AF:46:22:C9:69,8E89BED6,SAMSUNG,69c92246af5502010403025afd17165afd132ef90201825f7b715b06c1a7000000714f9328,20760.954385,6632.278659,20760.954237,378539.980808,270267.723845,1.005747,38.151488,2.500000,39751.316614,23.252721,125000.000000,376.000000,17654.960938,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-25247.236328,1366.025757,1529985651,1529986403,-119.900395,48777.858836,-10094.902852,48549.015995
96174,1769129830.023955345,37,0,48:FA:82:89:0E:8D,8E89BED6,SAMSUNG,8d0e8982fa4802010403025afd17165afd132ef9028bfe1e2f4130e4aba70000005321523e,-5038.218640,-37.057468,-5038.217925,364833.762799,262613.639579,0.942938,-69.950051,2.500000,25405.825079,24.804468,109042.553191,376.000000,6876.396484,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,19637.158203,-525.112488,1530234642,1530235394,-20414.066701,26051.428466,14733.188690,-12387.163516
96175,1769129830.072014570,37,0,48:FA:82:89:0E:8D,8E89BED6,SAMSUNG,8d0e8982fa4802010403025afd17165afd132ef9028bfe1e2f4130e4aba70000005321523e,-4668.531639,-169.156703,-4668.532689,364014.806286,285691.067902,0.944431,-69.340283,2.500000,25199.164677,24.804650,109042.553191,376.000000,6538.339844,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,19637.158203,-653.122559,1530234643,1530235395,-23196.660578,25853.780533,8491.791718,-2838.120472
96180,1769129830.129541874,37,0,D5:9D:98:91:83:8D,8E89BED6,APPLE,8d8391989dd51eff4c001219104ff4872a5d341e62ca8deb7799e58c4607a0af6ff09b0050,42292.063982,18709.852391,42292.064757,364008.636399,271309.267234,0.952636,-79.481516,2.000000,62258.929763,25.045203,58510.638298,376.000000,24014.064453,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,82897.812500,39434.851562,1530331205,1530331957,35135.159118,7426.937207,75404.099760,45896.862011
96181,1769129830.175608635,37,0,D5:9D:98:91:83:8D,8E89BED6,APPLE,8d8391989dd51eff4c001219104ff4872a5d341e62ca8deb7799e58c4607a0af6ff09b0050,41972.140927,18595.627740,41972.140125,362305.028946,269709.383614,0.951636,-78.824509,2.000000,62157.376602,25.083930,42553.191489,376.000000,23908.093750,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,82897.812500,39409.808594,1530331206,1530331958,36884.354563,17407.222276,53552.631022,53747.784594
96194,1769129830.229206562,37,0,DA:08:C5:B7:04:F7,8E89BED6,APPLE,f704b7c508da1eff4c0012191057768ed391a246b1558fd0cddcb979bebc45a1b9a53c0046,-6531.877196,3461.134067,-6531.877255,334969.832291,233053.985264,0.916384,-76.267452,2.000000,15771.580095,21.715223,300531.914894,376.000000,951.440674,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-2721.081787,8914.534180,1530450642,1530451394,7945.058864,-28153.174903,-26338.232553,33547.351681
96195,1769129830.277582645,37,0,DA:08:C5:B7:04:F7,8E89BED6,APPLE,f704b7c508da1eff4c0012191057768ed391a246b1558fd0cddcb979bebc45a1b9a53c0046,-6672.010178,3196.240589,-6672.009440,333659.048280,245661.387229,0.917395,-76.608315,2.000000,15638.421511,21.739886,300531.914894,376.000000,1085.342651,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-2721.081787,8786.409180,1530450643,1530451395,5733.785686,-40273.448038,2280.750675,14413.449720
96198,1769129830.530556440,37,0,EA:FD:AD:73:D6:67,8E89BED6,APPLE,67d673adfdea1eff4c001219102dd34a6749ba8a19f45da2a505ab9c62e7c578ca2657008e,18467.669744,6881.272346,18467.671172,349048.153955,262397.067895,1.023098,-33.837493,2.000000,28926.615789,24.339670,146276.595745,376.000000,5751.010254,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,6335.171387,2962.008301,1530513519,1530514271,6467.328919,-25085.985560,36850.213322,40783.496331
96200,1769129830.627086639,37,0,CA:2E:34:21:4A:DD,8E89BED6,APPLE,dd4a21342eca1eff4c00121910fd5f0d156d13056dd7e0a389bebddda5880ccd09231100c6,29980.332402,9729.317453,29980.331387,364125.567008,271388.365075,0.971216,-84.727781,2.500000,28853.847030,22.279433,271276.595745,376.000000,17652.716797,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,72547.078125,17895.486328,1530530815,1530531567,19370.998684,-31176.998282,46826.948637,72559.382986
96201,1769129830.686848164,37,0,CA:2E:34:21:4A:DD,8E89BED6,APPLE,dd4a21342eca1eff4c00121910fd5f0d156d13056dd7e0a389bebddda5880ccd09231100c6,29385.273830,9739.589547,29385.274198,364153.902801,259837.397618,0.969507,-85.509721,2.500000,28722.523211,22.146804,271276.595745,376.000000,17283.552734,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,72422.070312,17938.533203,1530530816,1530531568,31146.081877,-26192.597094,37977.407403,58772.113130
96205,1769129830.741912127,37,0,57:69:B3:08:C3:37,8E89BED6,SAMSUNG,37c308b3695702010403025afd17165afd132ef902b8d92caa6cfd96a2a70000009029fdab,-6790.026291,7400.604509,-6790.025271,287005.462936,223597.218962,0.980283,-75.720196,2.500000,11193.789659,21.204134,385638.297872,376.000000,16294.961914,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-61235.589844,-16332.362305,1530636576,1530637328,3306.264473,5963.635417,-9759.497484,-23559.142010
96206,1769129830.786988974,37,0,57:69:B3:08:C3:37,8E89BED6,SAMSUNG,37c308b3695702010403025afd17165afd132ef902b8d92caa6cfd96a2a70000009029fdab,-6316.465837,7641.865101,-6316.465874,286810.577148,227406.141182,0.981626,-76.694286,2.500000,11021.470573,21.187395,385638.297872,376.000000,16207.750000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-60203.945312,-16352.337891,1530636577,1530637329,-5195.904557,-1963.942193,-7885.010055,-8027.771647
96208,1769129830.834114552,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b03fb,4894.735416,2394.187702,4894.735724,309860.623827,234224.001993,1.023194,32.463079,73.500000,31307.420807,23.722655,313829.787234,376.000000,15.747535,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,36520.343750,17273.318359,1530675729,1530676481,-10128.630502,-9910.531176,12831.747960,38212.805943
96209,1769129830.877938271,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b03fb,4355.967479,2148.479501,4355.966963,309594.306928,233383.932145,1.021511,33.055753,73.500000,31230.446511,23.550929,313829.787234,376.000000,-314.439301,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,36520.343750,17187.003906,1530675730,1530676482,58.228029,-6216.430263,18379.109324,17157.819732
96228,1769129830.946607828,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe41808d1f5380f818f9708687cfcb10327973d720d19b,-23832.805061,3304.792572,-23832.806101,350636.373239,248581.246788,1.017634,-23.583678,1.000000,-10873.498602,21.857502,472222.222222,360.000000,3244.333740,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-56730.332031,-19720.212891,1530931925,1530932645,-40469.353343,-31213.085910,26830.105286,-50533.821180
96229,1769129830.988277197,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe41808d1f5380f818f9708687cfcb10327973d720d19b,-24354.550954,3182.550737,-24354.551417,349750.825635,273983.577372,1.016256,-25.639434,1.000000,-11080.848023,21.851318,472222.222222,360.000000,3277.769287,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-64625.964844,-19722.019531,1530931926,1530932646,-31362.534470,-3430.789712,-23622.998810,-44804.260704
96248,1769129831.256870031,37,2,E2:C4:A2:8F:C2:92,8E89BED6,APPLE,92c28fa2c4e21eff4c001219ff50f713a137e2c445b9c55a360ea274c04d00bc3d7a7303ff,11972.269380,10297.215619,11972.270163,360366.485100,259831.057594,0.943319,81.219899,1.000000,7635.239082,23.294531,164893.617021,376.000000,5352.391113,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,10278.715820,-13027.491211,1531248610,1531249362,32717.035594,11729.360456,16816.287269,-810.875295
96249,1769129831.299510002,37,2,E2:C4:A2:8F:C2:92,8E89BED6,APPLE,92c28fa2c4e21eff4c001219ff50f713a137e2c445b9c55a360ea274c04d00bc3d7a7303ff,12463.263693,10245.427975,12463.264240,359655.464778,273243.697430,0.944999,80.628333,1.000000,7492.644946,23.278161,164893.617021,376.000000,5734.348633,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,11019.378906,-12870.083984,1531248611,1531249363,32189.014980,28338.898778,8939.234964,-14648.874106
96261,1769129831.362104416,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe0200cea222a34f62be560303edfe,-15140.694135,-2458.048832,-15140.693466,271960.293041,225237.693559,1.047555,24.001229,0.500000,-13492.957596,21.842037,290540.540541,296.000000,-2798.783447,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-25191.800781,-13926.200195,1531427320,1531427912,-10494.240072,15848.742871,-65741.853358,-12095.020458
96264,1769129831.397176743,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe416332ded4a5b6588c173a3b618d826a2c8237b57ae7,-1327.619819,4297.589001,-1327.619701,345021.379793,268314.335587,0.954942,65.823558,0.500000,9058.909696,21.990186,475000.000000,360.000000,9050.570312,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-47.087631,6910.682617,1531465512,1531466232,9516.237159,30459.730980,-15648.827758,-17727.342089
96265,1769129831.435381174,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe416332ded4a5b6588c173a3b618d826a2c8237b57ae7,-1234.332877,4141.408045,-1234.332325,343442.839893,259258.385979,0.954336,65.632237,0.500000,8914.989650,21.948622,475000.000000,360.000000,8871.458984,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,2678.522949,6836.214844,1531465513,1531466233,5136.313643,9283.008641,-18749.824126,9204.219428
96270,1769129831.732001066,37,0,EE:D4:8A:27:EA:99,8E89BED6,APPLE,99ea278ad4ee1eff4c00121960839bf948c739a2645808f21fedb7edfc3df340a9b51f0307,-21246.312414,9295.349543,-21246.311887,330948.669264,268126.328530,0.983343,-52.970995,100.500000,-5257.293534,20.055743,327127.659574,376.000000,9904.672852,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-41133.328125,-25632.593750,1531569393,1531570145,-32203.608426,-33204.556622,-34136.638077,12109.690992
96274,1769129831.822019815,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe0200c75291000bd2bdde0303edfe,7384.324363,-1665.212221,7384.323538,288412.379214,226724.652623,1.035828,24.885651,19.000000,4089.333572,22.764626,351351.351351,296.000000,1649.807251,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,15052.121094,2501.111572,1531685640,1531686232,-18242.942453,40303.497603,-31282.352099,48719.021293
96281,1769129831.871082306,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe41f86cb5188fcec655c00ef832a225fd5363a8c46305,-1077.544562,2436.666214,-1077.544920,211069.978854,180486.798916,0.991132,52.161420,103.000000,10577.989590,21.782749,408333.333333,360.000000,7138.395020,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,51749.867188,3082.452637,1531846212,1531846932,-48425.086715,38972.962535,7158.525690,23425.409849
96282,1769129831.914042950,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe41f86cb5188fcec655c00ef832a225fd5363a8c46305,-699.319273,2098.932508,-699.319017,211145.457111,203077.761267,0.992948,50.625020,100.500000,10430.237302,21.751338,408333.333333,360.000000,7033.691406,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,53866.847656,2979.287109,1531846213,1531846933,-45517.984734,38049.421518,6589.387801,19498.105426
96295,1769129831.966410160,37,0,5A:16:9F:71:E9:D7,8E89BED6,SAMSUNG,d7e9719f165a02010403025afd17165afd132ef9026916370c7f287488a7000000a1ff95dd,-8501.153152,1507.838189,-8501.152140,362449.156418,255409.246577,1.042301,35.819140,2.500000,-6128.346834,24.255546,351063.829787,376.000000,7942.453125,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-65805.367188,-7396.113770,1531989629,1531990381,-1842.385591,35653.043667,-64356.665975,-42451.697950
96296,1769129832.008230925,37,0,5A:16:9F:71:E9:D7,8E89BED6,SAMSUNG,d7e9719f165a02010403025afd17165afd132ef9026916370c7f287488a7000000a1ff95dd,-8033.068789,1689.230672,-8033.068825,361828.024622,270743.717803,1.041039,36.168079,2.500000,-6299.525853,24.242000,351063.829787,376.000000,7803.285156,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-65536.804688,-7410.846680,1531989630,1531990382,-6264.604306,17165.361407,-40808.512421,-33273.951638
96297,1769129832.056225538,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe412341a0a757d145a5056e7d08589495fdf823efa33e,14811.165553,15386.119047,14811.166996,265606.628744,201594.096064,0.972388,71.833495,0.500000,27196.589404,21.843120,280555.555556,360.000000,17772.871094,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,38044.429688,-1143.251831,1531993464,1531994184,-21123.792514,50306.090499,24115.020416,1367.069863
96298,1769129832.097324610,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe412341a0a757d145a5056e7d08589495fdf823efa33e,15323.150906,15362.991983,15323.151710,265667.035153,221692.823386,0.972117,70.698636,0.500000,26981.359197,21.822342,280555.555556,360.000000,18036.974609,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,38044.429688,-1066.195190,1531993465,1531994185,-11444.584948,23584.523919,-15190.968877,55874.228814
96310,1769129832.374975443,37,0,F8:F5:DB:6D:10:95,8E89BED6,APPLE,95106ddbf5f81eff4c001219205a0115950b6edd405a6cd6d5fec21b9b71ced476779600cb,12287.831306,8252.392211,12287.830199,342007.119856,258335.925869,0.951168,-74.967191,2.500000,5978.502947,22.480498,305851.063830,376.000000,4367.072266,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,25561.869141,-3406.146484,1532288332,1532289084,-13104.058395,-20481.418655,15390.585111,62399.075647
96311,1769129832.461698532,37,0,F8:F5:DB:6D:10:95,8E89BED6,APPLE,95106ddbf5f81eff4c001219205a0115950b6edd405a6cd6d5fec21b9b71ced476779600cb,12117.009934,7937.674190,12117.009649,340607.295890,257765.392977,0.951468,-75.720306,2.500000,5916.667240,22.517996,305851.063830,376.000000,4366.275391,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,25561.869141,-3323.847656,1532288333,1532289085,9382.504438,-21399.434645,5743.807360,48937.240113
96314,1769129832.510287285,37,0,5B:18:CA:A4:D7:B8,8E89BED6,GOOGLE,b8d7a4ca185b0201061916aafe40a0893dc6f59df7986212a9110140263be8ac08996e,-5840.179138,16792.675691,-5840.181499,351135.018045,262668.583718,1.017783,24.267937,86.500000,28370.220972,23.940019,30555.555556,360.000000,13924.802734,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,12810.058594,7315.667480,1532342010,1532342730,-22423.611172,37519.591890,237.237621,-13387.278475
96315,1769129832.552116394,37,0,5B:18:CA:A4:D7:B8,8E89BED6,GOOGLE,b8d7a4ca185b0201061916aafe40a0893dc6f59df7986212a9110140263be8ac08996e,-5603.248111,16626.354154,-5603.249838,350507.673746,263031.053898,1.019838,23.180239,86.500000,28189.173207,23.948508,30555.555556,360.000000,13602.725586,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,19505.496094,7249.489258,1532342011,1532342731,-21528.765811,37535.316497,-11111.132626,-1013.714562
96321,1769129832.594539404,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41726e70f90a8b25339bf78303500dfe2323d8e58549,-9842.257611,3170.633888,-9842.258231,358378.138253,265257.774016,1.000844,-44.566894,1.000000,5194.481427,21.005409,394444.444444,360.000000,4258.361816,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,13901.750000,-11514.284180,1532375062,1532375782,-20059.130315,186.364750,5670.340836,-37921.900144
96322,1769129832.634869814,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41726e70f90a8b25339bf78303500dfe2323d8e58549,-10252.280173,3540.711575,-10252.279531,357605.605040,274032.560382,1.001099,-44.454237,1.000000,5025.664923,20.982298,394444.444444,360.000000,4415.584473,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,13901.750000,-11623.377930,1532375063,1532375783,-29332.223853,-18109.449147,-7474.578308,2511.954668
96323,1769129832.680403709,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe41d9a88516b6faaf5bb073f142d1e51fcc0693cf2e4f,-40104.017554,-7772.363899,-40104.018578,330069.666542,250469.774358,1.006944,36.401233,100.500000,-34754.738384,20.131677,419444.444444,360.000000,-10085.000977,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-101682.132812,-36014.406250,1532381942,1532382662,-51151.480517,-61135.521916,17098.527055,-71785.469611
