pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
41,1764713976.804633856,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38632.451415,-2887.785856,-38632.450901,349552.886869,312235.414051,1.009873,16.703045,20.000000,-20145.360152,19.431637,587765.957447,376.000000,8136.924316,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-137434.140625,-34423.710938,185169544,185170296,-20626.426901,-103742.158467,-9202.203456,-18685.248771
42,1764713977.645430326,37,0,FA:83:EB:19:FD:BB,8E89BED6,-34429.992677,-2059.144909,-34429.993033,340647.629324,275441.985123,0.985096,-73.341607,27.500000,-19099.310705,18.020133,664893.617021,376.000000,4577.420898,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-128752.015625,-40825.031250,193191237,193191989,-39928.959851,-91654.085239,11658.027005,-1486.704075
43,1764713977.677689791,37,0,FA:83:EB:19:FD:BB,8E89BED6,-33923.392800,-2034.232116,-33923.390761,340336.488113,298921.328971,0.986697,-72.839760,27.500000,-18879.053803,18.102743,664893.617021,376.000000,4613.714355,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-128607.851562,-40768.355469,193191238,193191990,-25906.119902,-73469.560718,-13513.809291,-19918.782450
44,1764713978.104753733,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38467.083546,-3542.055504,-38467.084104,336491.302558,269572.563575,0.997571,70.784591,20.000000,-19533.679183,19.592146,465425.531915,376.000000,4726.093262,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-100781.601562,-41542.816406,197201789,197202541,-31015.224741,-117027.647924,8896.347725,-3221.845972
45,1764713978.137034178,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38096.033274,-3547.223246,-38096.033843,336310.917064,294513.354115,0.995942,73.164533,20.000000,-19284.899927,19.607848,465425.531915,376.000000,4749.701660,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-100585.132812,-41472.632812,197201790,197202542,-23720.900738,-104031.734485,-6171.857701,-14290.733339
46,1764713978.572437286,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38281.235115,-4009.643145,-38281.233486,330113.905474,263310.324117,1.013569,-28.292993,20.000000,-19484.338034,19.324705,587765.957447,376.000000,6258.018555,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-88977.070312,-45641.113281,201222932,201223684,-27554.481198,-120082.639036,9412.536191,-4706.237487
47,1764713978.604128838,37,0,FA:83:EB:19:FD:BB,8E89BED6,-37959.480017,-4141.539555,-37959.478840,329470.287037,275627.461835,1.012835,-30.021679,20.000000,-19236.390686,19.404093,587765.957447,376.000000,6084.375000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-88478.382812,-45523.523438,201222933,201223685,-21719.068294,-105470.072290,-4481.785603,-16811.881043
48,1764713979.429465771,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38932.071234,-3713.200430,-38932.070196,343488.748710,275612.700607,1.031094,8.157905,23.000000,-20102.471604,19.575883,587765.957447,376.000000,5566.930664,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-144251.828125,-49014.031250,209227102,209227854,-30196.645578,-120195.764115,7351.744517,-925.668282
49,1764713979.461138487,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38488.017839,-3740.056134,-38488.018976,342446.059824,295988.252709,1.032327,6.807976,23.000000,-19855.764268,19.605196,587765.957447,376.000000,5534.558105,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-144251.828125,-48873.238281,209227103,209227855,-19898.224755,-104426.016259,-8444.642825,-18837.227107
50,1764713979.889095306,37,0,FA:83:EB:19:FD:BB,8E89BED6,-37945.216305,-2797.159057,-37945.216122,336524.034165,276086.805814,1.004332,36.521241,20.500000,-19085.973937,18.455717,587765.957447,376.000000,4253.777344,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-27549.927734,-44886.457031,213244372,213245124,-28624.674878,-107121.481154,1072.232665,-8921.951099
51,1764713980.316975832,37,0,FA:83:EB:19:FD:BB,8E89BED6,-33133.693421,-1867.166857,-33133.692506,346479.304651,280465.431694,0.985908,65.639707,28.000000,-18566.696713,18.265940,555851.063830,376.000000,6272.830078,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-78170.593750,-53993.605469,217264332,217265084,-36317.268784,-83789.958358,3376.416703,-2478.698453
52,1764713980.747867346,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38985.575416,-2183.245401,-38985.574518,343657.586095,287101.454456,0.983878,62.562438,20.000000,-20657.798088,19.512816,465425.531915,376.000000,7853.475586,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-160452.218750,-52834.828125,221273178,221273930,-30408.947398,-117601.907280,7889.070113,-5255.591523
53,1764713980.779479265,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38582.223986,-2220.853858,-38582.224055,343328.079595,289154.714159,0.984973,60.867485,20.000000,-20407.827565,19.503701,465425.531915,376.000000,7832.213379,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-158318.750000,-52596.835938,221273179,221273931,-19755.243050,-99913.671976,-10749.933670,-23648.999109
54,1764713981.215492964,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38138.050006,-1192.490864,-38138.048703,331422.545807,266418.664176,0.972196,-89.480858,20.000000,-19256.140515,19.293078,587765.957447,376.000000,5351.624023,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-70087.585938,-49006.531250,225284064,225284816,-30560.901801,-111933.446999,6229.598940,-6087.520380
55,1764713981.647701025,37,0,FA:83:EB:19:FD:BB,8E89BED6,-32422.539449,-1542.559063,-32422.538470,338460.444645,280622.418854,0.991797,88.478438,28.000000,-17817.168294,18.779505,523936.170213,376.000000,5929.546387,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-54184.738281,-39775.140625,229285661,229286413,-32069.038164,-89216.912416,5913.052164,-3992.609360
56,1764713982.083509922,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38946.166916,-1156.166940,-38946.166293,333364.322703,260115.358177,1.014603,1.889633,20.000000,-20300.326625,19.989092,242021.276596,376.000000,5433.666016,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-155206.640625,-46701.730469,233299697,233300449,-30762.043273,-118799.892734,10031.144340,-4766.070001
