src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,decision_ok,k_chosen
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-5min.csv,4,TAG_TILE,2,3600.0,,939.8220272064209,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-5min.csv,5,TAG_TILE,1,1800.0,,94.09704542160034,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-15s_rot-15min.csv,2,TAG_APPLE,3,3600.0,,3592.9153029918675,3,2.924445994973438,1.0,1.0,True,False,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-15s_rot-15min.csv,1,TAG_APPLE,68,3600.0,,3583.753479719162,66,1.2302621235488755,0.0,0.030303030303030304,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-15s_rot-15min.csv,0,TAG_APPLE,43,3600.0,,3596.832602262497,32,0.9915266198218623,0.03125,0.03125,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-15s_rot-15min.csv,0,TAG_APPLE,46,3600.0,,1323.03098654747,37,1.0348066694875302,0.0,0.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-15s_rot-15min.csv,1,TAG_APPLE,63,3600.0,,1285.3140895366669,61,1.0283746119873518,0.0,0.01639344262295082,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-15s_rot-15min.csv,2,TAG_APPLE,2,3600.0,,1284.5374624729156,2,0.0,1.0,1.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-15s_rot-15min.csv,3,TAG_TILE,2,1800.0,,610.4210934638973,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-15s_rot-15min.csv,4,TAG_TILE,2,3600.0,,939.8220272064209,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-15s_rot-15min.csv,5,TAG_TILE,1,1800.0,,94.09704542160034,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-30s.csv,2,TAG_APPLE,73,3600.0,,3580.5465161800385,73,3.7049835420228185,1.0,1.0,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-30s.csv,0,TAG_APPLE,56,3600.0,,3596.832602262497,44,2.5068937549903882,0.38636363636363635,0.6363636363636364,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-30s.csv,1,TAG_APPLE,56,3600.0,,3583.753479719162,54,1.7048194543452302,0.37037037037037035,0.5925925925925926,True,True,True,True,3
