src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,decision_ok,k_chosen
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-5min.csv,2,TAG_APPLE,2,1800.0,,246.28807926177979,2,0.0,1.0,1.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-5min.csv,0,TAG_APPLE,2,1800.0,,17.375659465789795,2,0.0,0.0,0.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-5min.csv,1,TAG_APPLE,1,1800.0,,245.91865062713623,1,0.0,1.0,1.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-5min.csv,2,TAG_APPLE,1,1800.0,,13.515305042266846,1,0.0,0.0,0.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,0,TAG_APPLE,20,1800.0,,359.9740262031555,20,1.4108422010278803,0.0,0.0,False,True,True,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,1,TAG_APPLE,26,1800.0,,341.1327986717224,26,0.7406107110966899,0.0,0.0,False,True,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,2,TAG_APPLE,6,1800.0,,309.1514778137207,6,0.5950094203384627,1.0,1.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,0,TAG_APPLE,16,1800.0,,359.42442989349365,16,1.1741116795261524,0.0,0.0,False,True,True,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,1,TAG_APPLE,22,1800.0,,331.4908480644226,22,1.005755685293749,0.0,0.0,False,True,True,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,2,TAG_APPLE,6,1800.0,,317.3938612937927,6,0.7084522077300568,1.0,1.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,0,TAG_APPLE,13,1800.0,,359.10160303115845,13,1.2219211625164348,0.0,0.0,False,False,True,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,1,TAG_APPLE,21,1800.0,,351.80671977996826,21,0.6505947312041074,0.09523809523809523,0.09523809523809523,False,True,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,2,TAG_APPLE,4,1800.0,,253.75036191940308,4,0.42942909838190957,1.0,1.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,1,TAG_APPLE,13,1800.0,,355.7283186912538,13,1.03763209209986,0.0,0.0,False,False,True,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,0,TAG_APPLE,27,1800.0,,355.1988878250122,27,0.9569047875859195,0.07407407407407407,0.07407407407407407,False,True,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,2,TAG_APPLE,4,1800.0,,245.3316354751587,4,0.6052844452659251,1.0,1.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,1,TAG_APPLE,13,1800.0,,358.7783966064453,13,1.1215598658841561,0.0,0.0,False,False,True,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,0,TAG_APPLE,29,1800.0,,356.6116442680359,29,0.9285092224492041,0.06896551724137931,0.06896551724137931,False,True,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,2,TAG_APPLE,4,1800.0,,246.02209758758522,4,0.7632989532832436,1.0,1.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,1,TAG_APPLE,15,3600.0,,356.2970309257503,14,1.043781793478721,0.0,0.07142857142857142,False,False,True,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,0,TAG_APPLE,37,3600.0,,359.7874288558962,31,0.8332714448833611,0.03225806451612903,0.03225806451612903,False,True,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,2,TAG_APPLE,4,1800.0,,199.92060732841492,4,0.5513073859597187,1.0,1.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,1,TAG_APPLE,15,1800.0,,358.63480854034424,15,1.5823106335964978,0.06666666666666667,0.06666666666666667,False,True,True,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,0,TAG_APPLE,31,1800.0,,358.8232598304751,31,1.035937425780362,0.0,0.0,False,True,True,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,2,TAG_APPLE,5,1800.0,,249.07313299179077,5,0.8469155299283897,1.0,1.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,0,TAG_APPLE,25,1800.0,,354.79433131217957,25,1.3341079778733136,0.0,0.0,False,True,True,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,1,TAG_APPLE,19,1800.0,,355.03840136528015,19,1.2075069502682412,0.0,0.0,False,True,True,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,2,TAG_APPLE,5,1800.0,,266.954332113266,5,0.5157153320867868,1.0,1.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,0,TAG_APPLE,20,1800.0,,357.65570521354675,20,1.4159465146689425,0.0,0.0,False,True,True,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,1,TAG_APPLE,22,1800.0,,356.73014545440674,22,1.2893340907944046,0.045454545454545456,0.045454545454545456,False,True,True,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,2,TAG_APPLE,5,1800.0,,317.8764567375183,5,0.7813044794168988,1.0,1.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,0,TAG_APPLE,24,1800.0,,356.696658372879,24,1.4717591043084997,0.041666666666666664,0.041666666666666664,False,True,True,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,1,TAG_APPLE,15,1800.0,,353.3014724254608,15,0.9105579743021917,0.06666666666666667,0.06666666666666667,False,True,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,2,TAG_APPLE,4,1800.0,,260.6937029361725,4,0.8747453734478063,1.0,1.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,1,TAG_APPLE,14,1800.0,,358.99265360832214,14,1.2708546702289316,0.0,0.0,False,False,True,False,4
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,0,TAG_APPLE,10,1800.0,,351.41679763793945,10,1.14919815709734,0.1,0.1,False,False,True,False,4
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,2,TAG_APPLE,5,1800.0,,246.958739042283,5,0.7631676498410674,1.0,1.0,False,False,False,False,4
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,3,TAG_APPLE,1,1800.0,,358.8982062339792,1,0.0,0.0,0.0,False,False,False,False,4
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,1,TAG_APPLE,19,3600.0,,355.70476269722167,13,0.8692279930392239,0.0,0.0,False,False,False,False,4
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,0,TAG_APPLE,28,3600.0,,330.90182518958954,23,0.8293800940397829,0.08695652173913043,0.08695652173913043,False,True,False,False,4
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,2,TAG_APPLE,4,3600.0,,309.4486901760092,4,0.7770056373578199,1.0,1.0,False,False,False,False,4
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,3,TAG_APPLE,2,3600.0,,357.261494398118,1,0.0,0.0,0.0,False,False,False,False,4
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,4,TAG_SAMSUNG,1,1800.0,,55.61491179466384,1,0.0,0.0,0.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,5,TAG_SAMSUNG,1,1800.0,,220.13138651847885,1,0.0,0.0,0.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-30s.csv,6,TAG_SAMSUNG,1,1800.0,,61.43028450012207,1,0.0,0.0,0.0,False,False,False,False,3
