pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end
76,1763944149.659137487,37,0,D3:AA:11:C3:69:90,8E89BED6,5968.059145,5968.059145,5968.059145,353918.019064,353918.019064,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5968.059082,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,9571.013672,20835.642578,186448296,186449048
77,1763944149.659371376,37,0,D3:AA:11:C3:69:90,8E89BED6,5411.548445,5411.548445,5411.548445,353073.676848,353073.676848,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5411.548340,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,9571.013672,20677.675781,186448297,186449049
78,1763944150.091732264,37,0,D3:AA:11:C3:69:90,8E89BED6,5390.384559,5390.384559,5390.384559,345033.077131,345033.077131,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5390.384766,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,3341.530518,16552.746094,190461430,190462182
79,1763944150.543583155,37,0,D3:AA:11:C3:69:90,8E89BED6,5863.203048,5863.203048,5863.203048,370121.917771,370121.917771,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5863.203125,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-5995.827148,3228.612549,194464261,194465013
80,1763944150.970497847,37,0,D3:AA:11:C3:69:90,8E89BED6,5810.844253,5810.844253,5810.844253,340450.206649,340450.206649,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5810.844238,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-11284.047852,1969.842285,198479954,198480706
81,1763944150.970820427,37,0,D3:AA:11:C3:69:90,8E89BED6,5254.456637,5254.456637,5254.456637,340467.516713,340467.516713,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5254.456543,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-11284.047852,1959.282471,198479955,198480707
82,1763944151.441754580,37,0,D3:AA:11:C3:69:90,8E89BED6,6050.801033,6050.801033,6050.801033,369348.470694,369348.470694,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6050.801270,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-9464.452148,7282.348633,202498146,202498898
83,1763944151.442123413,37,0,D3:AA:11:C3:69:90,8E89BED6,5527.179430,5527.179430,5527.179430,369447.023653,369447.023653,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5527.179199,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-9464.452148,7312.368164,202498147,202498899
84,1763944151.903635979,37,0,D3:AA:11:C3:69:90,8E89BED6,6073.894702,6073.894702,6073.894702,342130.394370,342130.394370,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6073.894531,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-11091.223633,15238.560547,206501615,206502367
85,1763944151.903876781,37,0,D3:AA:11:C3:69:90,8E89BED6,5566.635321,5566.635321,5566.635321,340750.147990,340750.147990,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5566.635254,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-11711.527344,15160.238281,206501616,206502368
86,1763944152.326550484,37,0,D3:AA:11:C3:69:90,8E89BED6,6205.379412,6205.379412,6205.379412,346029.369252,346029.369252,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6205.379395,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,3970.938965,17065.445312,210513309,210514061
87,1763944152.327118635,37,0,D3:AA:11:C3:69:90,8E89BED6,5644.866637,5644.866637,5644.866637,345831.007879,345831.007879,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5644.866699,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,1537.554565,16919.113281,210513310,210514062
88,1763944152.755797148,37,0,D3:AA:11:C3:69:90,8E89BED6,5816.714368,5816.714368,5816.714368,366451.631971,366451.631971,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5816.714355,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,25194.037109,33382.988281,214532142,214532894
89,1763944152.756176233,37,0,D3:AA:11:C3:69:90,8E89BED6,5280.732347,5280.732347,5280.732347,365074.915392,365074.915392,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5280.732422,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,25194.037109,33140.777344,214532143,214532895
90,1763944153.198369741,37,0,D3:AA:11:C3:69:90,8E89BED6,5899.648452,5899.648452,5899.648452,357633.751615,357633.751615,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5899.648438,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-5213.876953,13400.121094,218534011,218534763
91,1763944153.198737621,37,0,D3:AA:11:C3:69:90,8E89BED6,5351.806742,5351.806742,5351.806742,357240.082692,357240.082692,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5351.806641,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-5213.876953,13347.654297,218534012,218534764
92,1763944153.624331474,37,0,D3:AA:11:C3:69:90,8E89BED6,5850.340777,5850.340777,5850.340777,338091.118746,338091.118746,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5850.340820,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-7375.251953,-2436.931396,222543497,222544249
93,1763944153.624585152,37,0,D3:AA:11:C3:69:90,8E89BED6,5330.816780,5330.816780,5330.816780,337589.702741,337589.702741,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5330.816895,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-7375.251953,-2445.861816,222543498,222544250
94,1763944154.058041096,37,0,D3:AA:11:C3:69:90,8E89BED6,5952.761643,5952.761643,5952.761643,348013.389715,348013.389715,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5952.761719,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,50284.570312,35740.832031,226559286,226560038
95,1763944154.058361530,37,0,D3:AA:11:C3:69:90,8E89BED6,5440.104195,5440.104195,5440.104195,346907.022801,346907.022801,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5440.104004,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,43037.531250,35515.039062,226559287,226560039
96,1763944154.491652966,37,0,D3:AA:11:C3:69:90,8E89BED6,6063.173089,6063.173089,6063.173089,366148.258931,366148.258931,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6063.172852,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,3663.788818,13153.685547,230575494,230576246
97,1763944154.491885424,37,0,D3:AA:11:C3:69:90,8E89BED6,5499.735605,5499.735605,5499.735605,365867.230290,365867.230290,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5499.735840,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,3663.788818,13052.635742,230575495,230576247
98,1763944154.936184168,37,0,D3:AA:11:C3:69:90,8E89BED6,6056.878989,6056.878989,6056.878989,348976.333859,348976.333859,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6056.878906,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-39021.027344,-840.976990,234584946,234585698
99,1763944154.936477661,37,0,D3:AA:11:C3:69:90,8E89BED6,5547.752255,5547.752255,5547.752255,348152.718989,348152.718989,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5547.752441,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-39191.964844,-821.365356,234584947,234585699
100,1763944155.377185822,37,0,D3:AA:11:C3:69:90,8E89BED6,6041.031645,6041.031645,6041.031645,372522.453044,372522.453044,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6041.031738,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,19265.794922,31724.873047,238585345,238586097
101,1763944155.377427101,37,0,D3:AA:11:C3:69:90,8E89BED6,5450.950414,5450.950414,5450.950414,372300.380427,372300.380427,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5450.950195,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,14969.616211,31557.337891,238585346,238586098
102,1763944155.812603712,37,0,D3:AA:11:C3:69:90,8E89BED6,5935.079961,5935.079961,5935.079961,352947.576475,352947.576475,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5935.080078,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-16386.552734,1011.081604,242592304,242593056
103,1763944155.812958717,37,0,D3:AA:11:C3:69:90,8E89BED6,5387.093949,5387.093949,5387.093949,351833.193140,351833.193140,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5387.093750,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-16386.552734,955.621887,242592305,242593057
104,1763944156.241122246,37,0,D3:AA:11:C3:69:90,8E89BED6,5741.395316,5741.395316,5741.395316,351439.077129,351439.077129,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5741.395508,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,617.984497,17235.464844,246598207,246598959
105,1763944156.660447836,37,0,D3:AA:11:C3:69:90,8E89BED6,6392.374116,6392.374116,6392.374116,347631.379493,347631.379493,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6392.374023,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-9110.250000,18425.734375,250601036,250601788
106,1763944156.660689592,37,0,D3:AA:11:C3:69:90,8E89BED6,5855.654744,5855.654744,5855.654744,347743.441630,347743.441630,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5855.654785,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-9226.611328,18364.810547,250601037,250601789
107,1763944157.078399658,37,0,D3:AA:11:C3:69:90,8E89BED6,6061.097393,6061.097393,6061.097393,360592.336541,360592.336541,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6061.097168,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-1262.337280,4246.142578,254612153,254612905
108,1763944157.078741789,37,0,D3:AA:11:C3:69:90,8E89BED6,5517.210337,5517.210337,5517.210337,359378.894839,359378.894839,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5517.210449,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-1262.337280,4160.142090,254612154,254612906
109,1763944157.509930849,37,0,D3:AA:11:C3:69:90,8E89BED6,5966.189808,5966.189808,5966.189808,351808.559957,351808.559957,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5966.189941,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,4213.201172,21777.455078,258625354,258626106
110,1763944157.946964741,37,0,D3:AA:11:C3:69:90,8E89BED6,6082.637372,6082.637372,6082.637372,363187.387433,363187.387433,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6082.637207,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-4315.919922,18575.705078,262641527,262642279
111,1763944157.947290421,37,0,D3:AA:11:C3:69:90,8E89BED6,5576.135843,5576.135843,5576.135843,361477.987218,361477.987218,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5576.135742,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-6650.381348,18501.554688,262641528,262642280
112,1763944158.374384165,37,0,D3:AA:11:C3:69:90,8E89BED6,5895.504527,5895.504527,5895.504527,339323.197034,339323.197034,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5895.504395,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-14234.307617,20069.994141,266647975,266648727
113,1763944158.374835253,37,0,D3:AA:11:C3:69:90,8E89BED6,5376.044634,5376.044634,5376.044634,339144.015069,339144.015069,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5376.044434,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-14234.307617,20001.019531,266647976,266648728
114,1763944158.807290316,37,0,D3:AA:11:C3:69:90,8E89BED6,6440.379407,6440.379407,6440.379407,358318.210738,358318.210738,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6440.379395,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-18375.777344,11858.403320,270651795,270652547
115,1763944158.807641268,37,0,D3:AA:11:C3:69:90,8E89BED6,5879.150431,5879.150431,5879.150431,357243.382304,357243.382304,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5879.150391,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-21466.597656,11850.242188,270651796,270652548
116,1763944159.232194662,37,0,D3:AA:11:C3:69:90,8E89BED6,5735.188408,5735.188408,5735.188408,358903.028136,358903.028136,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5735.188477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7444.889160,10139.979492,274657667,274658419
117,1763944159.232522488,37,0,D3:AA:11:C3:69:90,8E89BED6,5233.532256,5233.532256,5233.532256,358665.047284,358665.047284,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5233.532227,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,3814.883301,10091.808594,274657668,274658420
118,1763944159.662504673,37,0,D3:AA:11:C3:69:90,8E89BED6,5928.550685,5928.550685,5928.550685,362035.661661,362035.661661,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5928.550781,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10658.247070,12033.077148,278666287,278667039
119,1763944159.662748814,37,0,D3:AA:11:C3:69:90,8E89BED6,5357.997358,5357.997358,5357.997358,361285.962339,361285.962339,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5357.997559,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10697.795898,11951.444336,278666288,278667040
120,1763944160.085418701,37,0,D3:AA:11:C3:69:90,8E89BED6,6330.088942,6330.088942,6330.088942,341577.600511,341577.600511,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6330.088867,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-30451.033203,11341.805664,282685119,282685871
121,1763944160.085681677,37,0,D3:AA:11:C3:69:90,8E89BED6,5780.379836,5780.379836,5780.379836,341428.409577,341428.409577,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5780.379883,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-30451.033203,11370.432617,282685120,282685872
122,1763944160.524952650,37,0,D3:AA:11:C3:69:90,8E89BED6,6122.694043,6122.694043,6122.694043,355257.726273,355257.726273,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6122.693848,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,352.579681,17832.625000,286698348,286699100
123,1763944160.525294065,37,0,D3:AA:11:C3:69:90,8E89BED6,5586.002884,5586.002884,5586.002884,354428.988852,354428.988852,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5586.002930,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-1774.633789,17746.093750,286698349,286699101
124,1763944160.959434271,37,0,D3:AA:11:C3:69:90,8E89BED6,6140.982135,6140.982135,6140.982135,355706.107460,355706.107460,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6140.981934,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-2784.808105,7257.207031,290715068,290715820
125,1763944160.959699392,37,0,D3:AA:11:C3:69:90,8E89BED6,5590.748686,5590.748686,5590.748686,355684.497832,355684.497832,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5590.748535,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-2953.167969,7261.646973,290715069,290715821
126,1763944161.397873163,37,0,D3:AA:11:C3:69:90,8E89BED6,5639.690271,5639.690271,5639.690271,336642.508066,336642.508066,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5639.690430,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-7262.017090,11921.163086,294722505,294723257
127,1763944161.842632294,37,0,D3:AA:11:C3:69:90,8E89BED6,5934.383295,5934.383295,5934.383295,362609.246481,362609.246481,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5934.383301,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-36215.468750,7874.928223,298740248,298741000
128,1763944161.842891693,37,0,D3:AA:11:C3:69:90,8E89BED6,5441.487087,5441.487087,5441.487087,361115.202994,361115.202994,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5441.487305,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-36215.468750,7908.042480,298740249,298741001
129,1763944162.285758018,37,0,D3:AA:11:C3:69:90,8E89BED6,6414.471356,6414.471356,6414.471356,364969.610230,364969.610230,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6414.471191,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-4105.798828,8190.640137,302753380,302754132
130,1763944162.286001921,37,0,D3:AA:11:C3:69:90,8E89BED6,5868.764143,5868.764143,5868.764143,364836.548960,364836.548960,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5868.764160,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-4105.798828,8168.802734,302753381,302754133
131,1763944162.735460043,37,0,D3:AA:11:C3:69:90,8E89BED6,5771.450003,5771.450003,5771.450003,369671.864103,369671.864103,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5771.450195,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-5932.509766,2064.822510,306762453,306763205
132,1763944163.170144796,37,0,D3:AA:11:C3:69:90,8E89BED6,5907.086147,5907.086147,5907.086147,348880.643490,348880.643490,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5907.085938,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-2699.190918,4450.568848,310774020,310774772
133,1763944163.593822241,37,0,D3:AA:11:C3:69:90,8E89BED6,6446.196380,6446.196380,6446.196380,336209.143609,336209.143609,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,6446.196289,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,15303.105469,26842.685547,314788176,314788928
134,1763944163.594163656,37,0,D3:AA:11:C3:69:90,8E89BED6,5922.843663,5922.843663,5922.843663,336319.842390,336319.842390,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5922.843750,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,12649.178711,26711.984375,314788177,314788929
135,1763944164.037211895,37,0,D3:AA:11:C3:69:90,8E89BED6,5667.478711,5667.478711,5667.478711,357279.150466,357279.150466,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,5667.478516,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-12643.400391,8706.210938,318806943,318807695
