pkt_idx,timestamp,rf_channel,pdu_type,AdvA,access_address,tag_type,payload,CFO_Hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz
32780,1769214721.336755514,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b0321,5642.856446,2313.523860,5642.856949,317205.310884,245421.491256,0.954796,-86.412730,46.000000,32651.037256,24.242553,313829.787234,376.000000,-208.524933,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,33635.031250,21716.089844,446257086,446257838,-9974.585509,-26554.898215,35791.042520,33724.227626
32781,1769214721.376607180,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b0321,5244.745204,2071.218917,5244.745729,316008.721859,233089.799274,0.956415,-85.779699,46.000000,32566.856959,24.308368,313829.787234,376.000000,-552.986450,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,33166.187500,21623.740234,446257087,446257839,-4758.156659,-13000.159665,30130.008359,18580.065838
32798,1769214721.638741255,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe02005b24f1eebad162410303edfe,24076.406486,2993.673014,24076.406519,289943.589160,234905.002541,1.015924,-0.627502,36.000000,10502.251342,22.209260,351351.351351,296.000000,16565.296875,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,18543.414062,6996.176758,446664403,446664995,-3221.775407,46251.631377,27079.676642,27539.753508
32800,1769214721.660815477,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe41eb52fd1b3b3d47195172303c2eade5909063620b8d,10188.794764,10126.174288,10188.794838,338587.132451,250056.373194,0.994925,-47.013907,0.500000,12414.855592,21.934376,330555.555556,360.000000,16616.871094,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,100432.109375,15240.712891,446681729,446682449,3833.906426,6406.666378,9307.722632,15701.687544
32801,1769214721.691341162,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe41eb52fd1b3b3d47195172303c2eade5909063620b8d,10690.634349,10119.521117,10690.633280,336853.417821,272334.176000,0.994700,-47.056032,0.500000,12300.427020,21.986143,330555.555556,360.000000,16818.140625,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,100432.109375,15133.619141,446681730,446682450,8631.143893,-3320.861160,5159.227236,24593.064452
32802,1769214721.722364187,37,0,DA:08:C5:B7:04:F7,8E89BED6,APPLE,f704b7c508da1eff4c0012191057768ed391a246b1558fd0cddcb979bebc45a1b9a53c004a,-3788.055732,3214.320182,-3788.054238,353863.520752,273548.859710,0.899933,-89.328630,2.000000,19281.346872,22.030358,329787.234043,376.000000,3023.729736,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-21059.310547,6585.658203,446689520,446690272,9650.657579,-44653.865484,3091.792154,21389.368812
32814,1769214721.773472786,37,0,D1:8D:D3:8A:0C:3E,8E89BED6,APPLE,3e0c8ad38dd11eff4c0012192072d13601e231cb7f30bb0be66adb8a86edae847eee120034,14003.118152,9963.568044,14003.118548,323341.272904,240936.775921,0.931062,-65.135540,2.500000,36010.519253,22.771596,77127.659574,376.000000,3189.132812,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,25351.783203,10720.394531,446885093,446885845,40915.249465,-31867.706082,19984.189972,29848.622887
32815,1769214721.808236361,37,0,D1:8D:D3:8A:0C:3E,8E89BED6,APPLE,3e0c8ad38dd11eff4c0012192072d13601e231cb7f30bb0be66adb8a86edae847eee120034,14365.588645,9717.391865,14365.589264,323383.413699,241681.041084,0.932509,-64.645528,2.500000,35967.111917,22.783208,77127.659574,376.000000,2811.671387,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,25351.783203,10751.060547,446885094,446885846,49905.181195,-5887.210157,15994.942559,-8309.715492
32818,1769214722.043009996,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe41838aa2373ea2d66d2e885f1b641af604de14d04d6a,-39485.728079,-4902.428119,-39485.727641,343688.086368,246655.560741,1.026096,10.864517,1.000000,-37000.839954,21.240755,375000.000000,360.000000,-14993.171875,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-75725.859375,-23669.835938,447006376,447007096,-38543.384865,-68334.931043,-296.240466,-39161.475160
32819,1769214722.078240395,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe41838aa2373ea2d66d2e885f1b641af604de14d04d6a,-40028.165194,-4656.733786,-40028.165398,343461.213338,274748.626418,1.023966,11.131063,1.000000,-37167.411908,21.316845,375000.000000,360.000000,-15234.252930,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-75725.859375,-23802.324219,447006377,447007097,-30104.518222,-59478.414174,-27058.629158,-26494.687995
32823,1769214722.120693445,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe416ceeb2282295bdcb574e7864e8a886321c9645386f,-16886.162920,9331.661012,-16886.163404,362968.244784,271347.679330,0.982939,-72.355704,0.500000,-10759.666017,21.864539,413888.888889,360.000000,6614.849121,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-5732.618652,-13794.862305,447085142,447085862,-16469.125648,-24.890284,-40083.233431,-16836.236832
32824,1769214722.153150320,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe416ceeb2282295bdcb574e7864e8a886321c9645386f,-16340.734538,9806.399879,-16340.734354,361628.551507,273534.798507,0.984820,-71.589849,0.500000,-10972.818490,21.736589,413888.888889,360.000000,6981.995117,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-5194.757324,-13864.823242,447085143,447085863,289.010330,-16414.183821,-51820.729658,-9053.374000
32839,1769214722.203937292,37,0,F6:B3:C7:70:AA:6F,8E89BED6,APPLE,6faa70c7b3f61eff4c00121920071d4b097cd79865779e67e2c43459a9a738d20ff84d01d9,6168.586162,3393.574204,6168.586569,190863.348302,169811.720409,0.914423,-81.936566,94.000000,4874.678091,24.348315,231382.978723,376.000000,3203.809814,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,17807.951172,4686.066895,447301113,447301865,4644.411673,783.236569,-19768.239065,13659.425059
32840,1769214722.243463755,37,0,F6:B3:C7:70:AA:6F,8E89BED6,APPLE,6faa70c7b3f61eff4c00121920071d4b097cd79865779e67e2c43459a9a738d20ff84d01d9,6633.100637,3511.863353,6633.099985,190999.609579,174097.020170,0.913109,-82.094393,94.000000,4776.135604,24.472167,231382.978723,376.000000,3178.699707,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,17807.951172,4723.560547,447301114,447301866,12290.544116,-16903.962485,-17930.653472,19071.854549
32841,1769214722.281361818,37,0,66:C5:34:E1:54:9F,8E89BED6,SAMSUNG,9f54e134c56602010403025afd17165afd131ff9026916370c7f287488a70000000cf6cf8d,9999.261075,5892.987036,9999.260905,356754.480817,268340.065025,0.919682,66.809750,2.500000,31568.350706,23.222958,257978.723404,376.000000,8106.154297,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,11973.983398,5826.861816,447339067,447339819,-7674.726938,53837.393404,-23528.942190,-4390.359967
32842,1769214722.313598871,37,0,66:C5:34:E1:54:9F,8E89BED6,SAMSUNG,9f54e134c56602010403025afd17165afd131ff9026916370c7f287488a70000000cf6cf8d,10040.905733,5878.465493,10040.906047,356122.036486,272812.949261,0.918647,66.807839,2.500000,31379.814941,23.263453,257978.723404,376.000000,7795.014648,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,13912.882812,5852.982422,447339068,447339820,-4618.604824,41528.145293,-18256.395156,1864.564031
32843,1769214722.349720716,37,0,EE:41:10:23:AF:58,8E89BED6,APPLE,58af231041ee1eff4c00121920b8195b5391537fc65f2b8c44ee2d60150abb395853e90205,7731.514783,3980.410513,7731.513709,325889.799773,227729.610293,1.012556,39.318192,3.000000,19759.357528,23.617344,329787.234043,376.000000,3137.860840,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-3607.854492,-3473.449951,447347933,447348685,20223.210701,-8396.980962,-9369.462592,35176.304144
32844,1769214722.385989428,37,0,EE:41:10:23:AF:58,8E89BED6,APPLE,58af231041ee1eff4c00121920b8195b5391537fc65f2b8c44ee2d60150abb395853e90205,7284.496676,3879.427408,7284.495385,325897.675602,251986.364173,1.011104,40.015578,3.000000,19732.504985,23.631363,329787.234043,376.000000,3054.159912,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-4000.721680,-3368.695068,447347934,447348686,24749.772664,-5093.408659,8647.986375,8845.809292
32858,1769214722.661523104,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe41af4c0acac3db560680984461c6fc0e8607ff9362b4,-40486.857060,4610.220684,-40486.858058,349641.523230,257834.913603,1.015460,0.330069,1.000000,-30515.259879,20.229407,436111.111111,360.000000,-2697.583252,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-45925.953125,-42361.703125,447837873,447838593,-10987.600863,-60067.188002,-43028.976691,-21379.653761
32871,1769214722.910116911,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe4135056078b02095618c56afc74e99e4f9d860776b6d,14416.219766,10312.714135,14416.222420,343471.583042,246460.540048,1.037001,16.249095,0.500000,30381.283068,22.431061,302777.777778,360.000000,16031.685547,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,116403.820312,7943.117676,448079783,448080503,20857.066388,21280.173744,9852.724196,9224.515742
32872,1769214722.946625471,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe4135056078b02095618c56afc74e99e4f9d860776b6d,14880.969488,10357.474317,14880.970571,343437.931939,276459.339578,1.034961,17.146408,0.500000,30199.981982,22.476161,302777.777778,360.000000,16455.730469,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,124047.046875,7998.771484,448079784,448080504,11306.287237,25552.933698,17808.323319,7458.221788
32880,1769214723.003182173,37,0,FE:A2:61:99:D2:9A,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e0703fb,-16736.082469,14083.111288,-16736.083187,339013.012558,268428.049143,1.024726,27.491486,20.000000,-10623.008486,19.532086,593085.106383,376.000000,18595.400391,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-130622.968750,-43857.582031,448364694,448365446,-10158.227585,-71964.515411,-8891.424171,29831.384346
32881,1769214723.035725355,37,0,FE:A2:61:99:D2:9A,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e0703fb,-16115.507303,14118.043762,-16115.507706,339134.371129,290857.172077,1.024665,26.820007,20.000000,-10340.791824,19.597348,593085.106383,376.000000,18948.832031,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-129726.453125,-43631.867188,448364695,448365447,-926.732733,-84090.000598,-4699.742630,32572.891935
32911,1769214723.297304869,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe02001d59b9b24ffa07010303edfe,20965.932798,5178.361180,20965.931970,282498.224586,235890.936897,0.945181,-83.657148,0.000000,11502.828609,22.454441,226351.351351,296.000000,15630.753906,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,87975.546875,19777.255859,448780064,448780656,33127.892343,26870.479188,-1182.181405,9828.630843
32912,1769214723.317665100,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe02001d59b9b24ffa07010303edfe,21380.279558,5253.108552,21380.279854,281213.013868,230427.210172,0.946946,-83.963770,0.000000,11174.271171,22.512122,226351.351351,296.000000,15441.701172,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,87975.546875,19738.173828,448780065,448780657,42694.698557,31728.239550,-7449.030576,-1092.922832
32915,1769214723.339579821,37,0,4A:99:D4:97:7F:6F,8E89BED6,SAMSUNG,6f7f97d4994a02010403025afd17165afd131ff90201825f7b715b06c1a7000000f2ac55a3,31569.928455,13277.407276,31569.929548,343422.428497,250401.891548,1.019660,-14.276766,3.000000,61053.530971,22.435640,244680.851064,376.000000,19805.292969,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,20096.525391,35788.695312,448800164,448800916,45357.311458,54898.833576,21414.892224,-5200.291480
32918,1769214723.388917208,37,0,F0:F6:16:D9:B9:56,8E89BED6,APPLE,56b9d916f6f01eff4c001219109c8c0caa1cb9a65e2bfa8a116b02224f70e0e31dc28f02c5,7884.361180,226.969804,7884.362183,238813.732324,192062.867873,0.951197,-66.755278,116.000000,3612.294010,22.317371,436170.212766,376.000000,4156.279297,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10529.783203,380.197693,448923569,448924321,830.187577,-25261.491563,54861.714470,16484.972461
32919,1769214723.430620193,37,0,F0:F6:16:D9:B9:56,8E89BED6,APPLE,56b9d916f6f01eff4c001219109c8c0caa1cb9a65e2bfa8a116b02224f70e0e31dc28f02c5,7334.892230,193.342923,7334.893328,238981.148099,217617.681035,0.951693,-67.125796,116.000000,3494.589306,22.311101,492021.276596,376.000000,3947.783691,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10529.783203,393.837524,448923570,448924322,3603.028935,3771.396838,29545.567176,13296.068659
32921,1769214723.469764948,37,0,73:8F:00:75:F6:10,8E89BED6,SAMSUNG,10f675008f7302010403025afd17165afd131ff9028bfe1e2f4130e4aba700000091aa0d6f,-8434.299547,-7621.471962,-8434.300350,366728.408284,285033.089988,0.945065,64.284290,2.500000,21287.694131,24.138156,143617.021277,376.000000,1038.014771,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-8940.966797,2676.905518,448944633,448945385,-29563.052489,13200.443526,-34.233578,10716.311865
32923,1769214723.508564472,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe020096ae75425b3002340303edfe,-15797.623568,1594.212954,-15797.625497,288208.906170,231454.904266,0.980568,55.069829,0.000000,-9011.346549,20.357743,243243.243243,296.000000,2290.822510,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,14432.243164,-4543.951172,448958535,448959127,10802.870433,-41636.631932,-2675.616948,-52928.491424
32924,1769214723.528749466,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe020096ae75425b3002340303edfe,-15586.983590,1130.183417,-15586.982964,287428.887907,233840.555163,0.982366,54.101624,0.000000,-9363.577962,20.355652,243243.243243,296.000000,2076.441406,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,19641.091797,-4767.264648,448958536,448959128,-9367.994679,-30234.672549,5068.256562,-40181.219577
32929,1769214723.754829407,37,0,C4:CC:AB:84:E5:53,8E89BED6,APPLE,53e584abccc41eff4c00121910fe17d18736d0a2b1ababccc0af5d9ed4d91323e77a2f0049,-2956.065980,4492.715453,-2956.065436,361824.824570,270470.231674,0.923264,83.640940,2.000000,8045.441659,20.021360,361702.127660,376.000000,-2784.123047,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-11582.029297,-2207.516602,449071911,449072663,5220.969973,-511.915133,-33121.590377,23761.764626
32930,1769214723.786887407,37,0,C4:CC:AB:84:E5:53,8E89BED6,APPLE,53e584abccc41eff4c00121910fe17d18736d0a2b1ababccc0af5d9ed4d91323e77a2f0049,-3478.235079,4256.039488,-3478.234001,361515.836498,287812.210384,0.921827,83.495815,2.000000,7907.006431,20.014202,361702.127660,376.000000,-3036.332031,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-11582.029297,-2257.927002,449071912,449072664,31647.228131,-17838.058995,-35013.735637,5235.971699
32931,1769214723.827914953,37,0,EB:EE:5F:EC:7E:75,8E89BED6,APPLE,757eec5feeeb1eff4c00121960435293f60f12d3264f96a037a021ea02ff3a1288e6470026,-22431.227043,8001.221273,-22431.228983,266380.220536,231089.183504,0.957530,-85.603832,105.500000,-4602.860884,18.800380,670212.765957,376.000000,-7219.974121,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-31695.699219,-18917.310547,449080414,449081166,861.699683,-51357.720904,-30920.264258,-14738.856570
32938,1769214723.881862879,37,0,C8:48:BB:51:E1:A0,8E89BED6,APPLE,a0e151bb48c81eff4c00121910ead3335f3e0162b4b803d9c9b2474a29f4aea89c455d0288,31882.496577,12305.179503,31882.495514,348726.671886,267628.036114,0.962383,-76.266336,2.500000,41511.914016,23.210375,127659.574468,376.000000,14225.071289,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,39778.101562,35459.042969,449289170,449289922,41296.075545,28731.203254,30253.069406,37179.100884
32939,1769214723.916772842,37,0,C8:48:BB:51:E1:A0,8E89BED6,APPLE,a0e151bb48c81eff4c00121910ead3335f3e0162b4b803d9c9b2474a29f4aea89c455d0288,31353.987199,12035.911761,31353.986283,347765.101475,264662.125731,0.960504,-76.620949,2.500000,41357.648943,23.251647,127659.574468,376.000000,13974.625000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,39082.605469,35421.398438,449289171,449289923,40957.164775,39943.638988,42628.845993,18176.175498
32940,1769214723.958980560,37,0,5D:11:0C:1F:76:DD,8E89BED6,GOOGLE,dd761f0c115d0201061916aafe4034a93d2b5b656293f8f1bb6f847583cbc36af61009,-3815.781403,4634.807144,-3815.781148,351658.853917,270020.058471,0.937172,-77.236707,1.000000,14661.483884,20.778124,302777.777778,360.000000,8470.762695,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-6530.664551,-5559.284180,449326415,449327135,12314.461657,11139.643198,-13100.169511,-28273.275813
32941,1769214723.989352465,37,0,5D:11:0C:1F:76:DD,8E89BED6,GOOGLE,dd761f0c115d0201061916aafe4034a93d2b5b656293f8f1bb6f847583cbc36af61009,-4210.583037,5106.623977,-4210.582341,351620.589799,279409.173922,0.938994,-76.739155,1.000000,14517.395971,20.753784,302777.777778,360.000000,8521.596680,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10840.839844,-5619.198730,449326416,449327136,-3853.708884,-9211.005174,-3161.417211,-130.618356
32942,1769214724.024998188,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41995b27562a548df6d8cb869a2bb7c10da20dd5a0dd,-5938.794590,8257.107231,-5938.794145,347325.654728,265199.326081,0.994661,48.406371,1.000000,8440.319133,20.755971,416666.666667,360.000000,6078.437012,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,0.000000,-8910.243164,449404541,449405261,-16155.351847,-10350.434395,10456.431724,-7649.755139
32943,1769214724.055159569,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41995b27562a548df6d8cb869a2bb7c10da20dd5a0dd,-6352.939769,8058.088730,-6352.938366,346545.613905,266375.689882,0.993238,49.397740,1.000000,8296.309695,20.753029,416666.666667,360.000000,5917.073242,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-3380.614502,-8890.007812,449404542,449405262,-3400.613685,3476.179024,-17169.876688,-4759.372836
32948,1769214724.091744184,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe0200b3638bc638caebb4,-6448.938438,-4561.239252,-6448.938795,225314.462478,177410.439292,0.933775,-70.339953,2.000000,4208.958075,21.893227,364864.864865,296.000000,1713.354004,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-25749.630859,2700.228516,449473512,449474104,-28398.572608,-1916.113733,-2790.190350,41615.072050
32949,1769214724.116351843,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe0200b3638bc638caebb4,-6162.980079,-4668.215327,-6162.980225,223389.070420,199616.037006,0.935278,-70.352827,2.000000,4074.365274,21.937948,364864.864865,296.000000,1589.167725,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-25749.630859,2590.277344,449473513,449474105,-43218.974900,-4331.047817,36245.869860,26120.613611
32955,1769214724.351887941,37,0,FD:B3:D6:09:87:AF,8E89BED6,APPLE,af8709d6b3fd1eff4c00121920dc3da990e9d2fe96f8c619d861a74e502fb0198bf07e02c7,6615.504486,10524.190769,6615.504410,309594.876551,239370.282410,0.954219,78.451294,104.000000,24042.396127,22.261827,223404.255319,376.000000,4658.376953,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,15572.846680,19666.158203,449566505,449567257,59141.520871,-8260.794253,-18159.618394,462.881658
32956,1769214724.397513390,37,0,FD:B3:D6:09:87:AF,8E89BED6,APPLE,af8709d6b3fd1eff4c00121920dc3da990e9d2fe96f8c619d861a74e502fb0198bf07e02c7,6759.654434,10582.283898,6759.651874,309602.179533,249549.742425,0.955407,78.901706,103.500000,23981.484596,22.253165,223404.255319,376.000000,4427.255371,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,15572.846680,19606.830078,449566506,449567258,52189.622299,-2338.197672,2775.840801,-18674.415423
