file,cfo_hz,cfo_std_hz,iq_gain_alpha,iq_phase_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,mag_mean,i_std,q_std,cfo_std_hz_sym
pkt_000308.fc32,20037.93703988451,531272.875,1.0139694213867188,10.356408530446005,2.5,452143.5354969794,11.461187495807057,318548.3870967742,0.8864877223968506,0.7119942903518677,0.7021851539611816,533422.8995438034
pkt_000309.fc32,17529.71370714619,558366.9375,1.0293858051300049,-31.712964420155473,0.0,461843.89547199645,9.818815139064554,939583.3333333334,0.8907232880592346,0.71727055311203,0.6967947483062744,527219.7596850932
pkt_000310.fc32,12929.148485335823,560635.625,1.0418989658355713,-26.61721922148937,0.0,459296.3760832367,9.938652825793445,939516.1290322581,0.8904058337211609,0.7214645147323608,0.6924514770507812,529566.1573379649
pkt_000311.fc32,29895.401230874235,554196.0,1.0185028314590454,-23.24224626317053,0.0,457770.7534332653,12.973773137499233,208333.33333333334,0.8863212466239929,0.7135586738586426,0.7005956172943115,554739.1989790008
pkt_000312.fc32,-14886.85501358092,560907.0,0.9962063431739807,51.286343227529926,0.0,469367.27008419414,10.387576181391797,762500.0,0.8895988464355469,0.705761730670929,0.7084493637084961,559118.8301112992
pkt_000313.fc32,-14886.85501358092,560907.0,0.9962063431739807,51.286343227529926,0.0,469367.27008419414,10.387576181391797,762500.0,0.8895988464355469,0.705761730670929,0.7084493637084961,559118.8301112992
pkt_000314.fc32,33098.0342440109,562107.0,1.0287015438079834,-17.124764004416296,0.0,486674.98451592244,9.338118957677166,910714.2857142858,0.8833063840866089,0.7170390486717224,0.6970330476760864,530050.9110415588
pkt_000315.fc32,-47989.90043457662,558991.4375,0.9566041827201843,-66.28822036652241,1.5,498282.11167905625,9.959228719684933,860416.6666666667,0.885891854763031,0.691253662109375,0.7226120233535767,562417.77353492
pkt_000316.fc32,-12214.590932682668,564453.3125,1.0546820163726807,-8.24480828116379,0.5,473405.831455864,8.087931963921573,872916.6666666667,0.8788747191429138,0.7256683111190796,0.6880446076393127,546349.4120030064
pkt_000317.fc32,0.002588394770129064,562677.25,0.9998342394828796,-45.136219691282186,1.5,505429.39863927785,11.035228837233861,779166.6666666666,0.8913812041282654,0.7070481777191162,0.7071654200553894,556657.3817164081
pkt_000318.fc32,-918.423506357421,563546.875,1.0149633884429932,-35.06643945577008,0.5,503490.6586019314,10.165427785321599,818548.3870967742,0.8917513489723206,0.7123381495475769,0.7018362879753113,555977.702003001
pkt_000319.fc32,-27401.322081542152,567334.125,0.9523028135299683,76.12388334207229,0.5,443827.08108839585,14.638885284706893,2083.3333333333335,0.8862133622169495,0.6896255612373352,0.724166214466095,557181.636680702
pkt_000320.fc32,34373.683536403485,549763.1875,1.0350632667541504,21.89464690483514,0.0,463071.77863165643,10.631801567868779,33333.333333333336,0.8844072222709656,0.7191831469535828,0.6948205232620239,526742.784808054
pkt_000321.fc32,33695.13981626465,552080.75,1.0282105207443237,28.561544576551153,0.5,462314.5989907352,11.01316220188899,153225.8064516129,0.8842019438743591,0.7168726325035095,0.6972041726112366,527939.4339506403
pkt_000322.fc32,10947.357239689314,551942.75,0.9696230292320251,-55.42654136260451,0.0,482823.52118549845,9.700427091324517,772916.6666666667,0.8794354796409607,0.6961184740066528,0.7179269194602966,546737.4426388539
pkt_000323.fc32,-1053.8503865022528,539881.5625,0.9202750325202942,-85.11697723018516,0.0,454018.6892505805,9.501368424800077,702083.3333333334,0.8869740962982178,0.6771660447120667,0.7358300685882568,544969.6758451684
pkt_000324.fc32,-818.0712336037324,541385.0,0.9140530228614807,-86.26277116455681,1.5,455000.4732124682,9.902051701927379,699596.7741935484,0.8859333992004395,0.674675703048706,0.7381144165992737,543598.7050967653
