idx	AdvA	status	method	crc_calc_orig_hex	crc_rx_hex	fix_pos	fix_bit	hp_msb_hex_fixed_or_padded	crc_field_msb_hex_shifted	pad_bits
12851	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	113420	4aea26					
12852	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	b5f32c	01b24a					
12853		CRC_BAD	UNFIXED	2f9b34	c4581c					
12854	F0:E3:99:3D:ED:D2	CRC_BAD	UNFIXED	efa1bf	fb91a7					
12855	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	f64afb	919f80					
12856	C5:68:6B:99:6A:C5	ORIG_OK	ORIG_OK	bc4d49	bc4d49					
12857	C2:97:CC:47:79:BF	ORIG_OK	ORIG_OK	5a1f8e	5a1f8e					
12858	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	016f0b	20bc43					
12859	D9:B1:51:3A:9C:30	CRC_BAD	UNFIXED	7135a7	0c7857					
12860	74:4A:24:AF:44:A3	CRC_BAD	UNFIXED	417ac3	abbaac					
12861	FF:E8:62:AC:0E:D2	CRC_BAD	UNFIXED	e577e6	c9574c					
12862	52:92:A9:3D:AF:4C	CRC_BAD	UNFIXED	ce2498	2f3093					
12863	75:B8:72:33:E8:54	CRC_BAD	UNFIXED	61834f	7a1919					
12864	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	88fddf	544326					
12865		CRC_BAD	UNFIXED	a9730b	42b023					
12866	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	67d9e2	7fa416					
12867	DC:D6:44:C7:D7:A6	ORIG_OK	ORIG_OK	4aea26	4aea26					
12868	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	56ce21	01b2ca					
12869	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	ba0f6c	c4581c					
12870	7C:24:AF:57:9B:5D	ORIG_OK	ORIG_OK	919f80	919f80					
12871	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	17ebbb	125712					
12872	D5:30:D6:9E:D7:F2	CRC_BAD	UNFIXED	c0487c	c8e928					
12873	73:F8:F0:FA:28:49	CRC_BAD	UNFIXED	9d0f4d	47816b					
12874	C2:97:A0:09:6A:11	ORIG_OK	ORIG_OK	50f847	50f847					
12875	7A:74:59:67:94:F4	CRC_BAD	UNFIXED	995037	5a662a					
12876	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	bf6945	303c43					
12877	D0:6D:78:47:39:4F	ORIG_OK	ORIG_OK	52c3f4	52c3f4					
12878	C6:70:C1:4D:DA:68	ORIG_OK	ORIG_OK	6eae23	6eae23					
12879	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	30e41a	7a3a59					
12880	74:4A:24:AF:44:A3	CRC_BAD	UNFIXED	abbaac	ab3aac					
12881	FF:E8:62:AC:0E:D2	ORIG_OK	ORIG_OK	c9574c	c9574c					
12882	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	d521c8	d521c8					
12883	52:92:A9:3D:A7:4C	CRC_BAD	UNFIXED	2235b5	0f2093					
12884	75:B8:72:33:E8:54	CRC_BAD	UNFIXED	fef81e	90eba7					
12885	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	d1d2f4	d04306					
12886	E5:80:FD:45:9B:E9	ORIG_OK	ORIG_OK	e986f6	e986f6					
12887	52:41:32:8B:83:1E	ORIG_OK	ORIG_OK	70e408	70e408					
12888	97:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	5aff1d	79564b					
12889	F6:7E:7E:BD:D0:B3	CRC_BAD	UNFIXED	5e8ae0	02b023					
12890	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	d298af	4aea26					
12891	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	cb9bc8	01b2ca					
12892	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	c9b77e	c4581c					
12893	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	923123	179bed					
12894	E9:5A:FB:9E:46:7C	ORIG_OK	ORIG_OK	125712	125712					
12895	C5:68:6B:99:6A:C5	ORIG_OK	ORIG_OK	bc4d49	bc4d49					
12896	73:F8:F0:FA:28:49	ORIG_OK	ORIG_OK	57c0e9	57c0e9					
12897	C2:97:CC:47:79:BF	ORIG_OK	ORIG_OK	5a1f8e	5a1f8e					
12898	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	20c94d	4f3c43					
12899	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	857f6e	7643f4					
12900	46:70:C1:4D:DA:68	CRC_BAD	UNFIXED	493a73	6eae23					
12901	74:4A:24:AF:44:A3	CRC_BAD	UNFIXED	da5db3	afbaac					
12902	FF:E8:62:AC:0E:D2	ORIG_OK	ORIG_OK	c9574c	c9574c					
12903	75:B8:72:33:E8:54	ORIG_OK	ORIG_OK	7a1919	7a1919					
12904	7D:C9:C0:BD:85:B3	CRC_BAD	UNFIXED	d8d549	df233b					
12905	52:41:32:8B:83:1E	CRC_BAD	UNFIXED	9fffae	70e408					
12906	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	79564b	61564f					
12907	F6:FE:7E:BD:D0:B3	ORIG_OK	ORIG_OK	42b023	42b023					
12908	DD:32:8F:12:9C:BD	CRC_BAD	UNFIXED	b34bde	0897a3					
12909	DC:D6:44:C7:D7:A6	ORIG_OK	ORIG_OK	4aea26	4aea26					
12910	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
12911	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	9c5860	c4581c					
12912	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	1d9821	919f80					
12913	E9:5A:FB:9E:46:7C	ORIG_OK	ORIG_OK	125712	125712					
12914	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	bc5425	bc4d49					
12915	F6:4A:62:ED:92:3B	CRC_BAD	UNFIXED	e3f91c	29e421					
12916	C2:97:A0:09:6A:11	CRC_BAD	UNFIXED	50f847	5120a8					
12917	7A:74:59:67:94:F4	ORIG_OK	ORIG_OK	5a662a	5a662a					
12918	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	203c43	203c43					
12919	D0:6D:78:47:39:4F	ORIG_OK	ORIG_OK	52c3f4	52c3f4					
12920	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	70ef76	6eae23					
12921	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	6f9a1a	7faa3f					
12922	D9:B1:51:3A:9C:30	CRC_BAD	UNFIXED	8ed5db	433ef9					
12923	74:4A:24:AF:44:A3	ORIG_OK	ORIG_OK	abbaac	abbaac					
12924	75:B8:72:33:E8:54	ORIG_OK	ORIG_OK	7a1919	7a1919					
12925	7D:C9:C0:BD:85:B3	CRC_BAD	UNFIXED	8f6c0d	df233b					
12926	52:41:32:8B:83:1E	CRC_BAD	UNFIXED	953edc	642428					
12927	57:A4:BC:C5:0D:C9	ORIG_OK	ORIG_OK	79564b	79564b					
12928	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	4b0453	7fa416					
12929	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
12930	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	c4581c	c44b24					
12931	52:5C:3A:99:8C:AB	CRC_BAD	UNFIXED	8eaa35	8ba60e					
12932	F0:E3:99:3D:ED:D2	ORIG_OK	ORIG_OK	efa1bf	efa1bf					
12933	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	3cc2ca	5fe514					
12934	E9:5A:FB:9E:46:7C	ORIG_OK	ORIG_OK	125712	125712					
12935	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	a54e93	29e421					
12936	73:F8:F0:FA:28:49	ORIG_OK	ORIG_OK	57c0e9	57c0e9					
12937	7A:74:59:67:94:F4	CRC_BAD	UNFIXED	bc6871	5a662a					
12938	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	b637d4	fe4bb6					
12939	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	2476e2	6eae23					
12940	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	e59a28	e59828					
12941	74:4A:24:AF:C4:A3	CRC_BAD	UNFIXED	7ee62d	adbb0f					
12942	FF:E8:62:AC:0E:D2	CRC_BAD	UNFIXED	97886d	c9574c					
12943	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	d521c8	d521c8					
12944	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	544326	534326					
12945	52:41:32:8B:83:1E	CRC_BAD	UNFIXED	635554	70e408					
12946	DD:32:8F:12:9C:BD	ORIG_OK	ORIG_OK	0897a3	0897a3					
12947	DC:D6:44:C7:D7:86	CRC_BAD	UNFIXED	0f74ee	4aea26					
12948	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	09ae29	c4581c					
12949	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	a8ebd7	919f80					
12950	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	119b02	125712					
12951	D5:30:D6:9E:D7:F2	CRC_BAD	UNFIXED	e4b10d	c9eb38					
12952	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	7057a4	bc4d49					
12953	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	655d8b	29e421					
12954	73:F8:F0:FA:28:49	CRC_BAD	UNFIXED	54d72f	b3515e					
12955	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	468ca9	6eae23					
12956	74:4A:24:2F:44:A3	CRC_BAD	UNFIXED	d0a5bd	abbaac					
12957	FF:E8:62:AC:0E:D2	ORIG_OK	ORIG_OK	c9574c	c9574c					
12958	52:92:A9:3D:A7:4C	CRC_BAD	UNFIXED	9386c4	0d2571					
12959	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	d521c8	d521c8					
12960	75:C9:C0:FD:A1:33	CRC_BAD	UNFIXED	984d65	df233b					
12961	EA:32:7A:C5:8D:BF	ORIG_OK	ORIG_OK	544326	544326					
12962	52:41:32:8B:83:1E	CRC_BAD	UNFIXED	ccd21e	70e408					
12963	DD:32:8F:12:9C:BD	CRC_BAD	UNFIXED	213bbb	fe8d8e					
12964	DC:D6:44:C7:D7:A6	ORIG_OK	ORIG_OK	4aea26	4aea26					
12965	CE:AA:AB:D3:7C:09	CRC_BAD	UNFIXED	554286	c4581c					
12966	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	723315	1a2748					
12967	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	f062ef	125712					
12968	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	703fdb	bc4d49					
12969	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	14e423	29e421					
12970	73:F8:F0:FA:28:49	CRC_BAD	UNFIXED	817368	f4c0a1					
12971	7A:74:59:67:94:F4	ORIG_OK	ORIG_OK	5a662a	5a662a					
12972	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	d61b6e	fed0dd					
12973	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	09d62e	52c3f4					
12974	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	6eae23	6e9e11					
12975	CB:F7:96:33:1B:13	CRC_BAD	UNFIXED	048e23	e59a28					
12976	74:4A:24:AF:44:A3	CRC_BAD	UNFIXED	b0ae16	abbaac					
12977	52:92:A9:3D:A7:4C	CRC_BAD	UNFIXED	d95112	2f3093					
12978	FF:E8:62:AC:0E:D2	CRC_BAD	UNFIXED	f78219	c9574c					
12979	75:B8:72:33:E8:54	CRC_BAD	UNFIXED	23d374	7a1919					
12980	7D:C9:C0:BD:85:B3	ORIG_OK	ORIG_OK	df233b	df233b					
12981	52:41:32:8B:83:1E	ORIG_OK	ORIG_OK	70e408	70e408					
12982		CRC_BAD	UNFIXED	a65c37	79564b					
12983	F5:5E:7E:BD:D0:B3	CRC_BAD	UNFIXED	269d93	42b023					
12984	F4:0A:68:DD:7E:C0	ORIG_OK	ORIG_OK	7fa416	7fa416					
12985	DC:D6:44:C7:D7:A6	ORIG_OK	ORIG_OK	4aea26	4aea26					
12986	52:5C:3A:99:8C:AB	CRC_BAD	UNFIXED	da872a	da8720					
12987	F0:E3:99:3D:ED:D2	CRC_BAD	UNFIXED	1b7455	efa1bf					
12988	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	224313	125712					
12989	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	d40148	919f80					
12990	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	395c20	bc4d49					
12991	73:F8:F0:FA:28:49	ORIG_OK	ORIG_OK	57c0e9	57c0e9					
12992	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	203c43	203c43					
12993	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	aaf82e	46be23					
12994	74:4A:24:AF:44:A3	CRC_BAD	UNFIXED	bea3c4	abbaac					
12995	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	abf444	e59a28					
12996	D9:B1:51:3A:9C:30	ORIG_OK	ORIG_OK	0c7857	0c7857					
12997	FF:E8:62:AC:0E:D2	CRC_BAD	UNFIXED	9aa751	c9574c					
12998	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	d521c8	d521c8					
12999	75:B8:72:33:E8:54	ORIG_OK	ORIG_OK	7a1919	7a1919					
13000	EA:32:7A:C5:8D:BF	ORIG_OK	ORIG_OK	544326	544326					
13001	74:01:32:8B:83:1E	CRC_BAD	UNFIXED	b94235	71a408					
13002	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	791308	79564b					
13003	F6:FE:7F:BD:90:B3	CRC_BAD	UNFIXED	c31ecc	42b023					
13004	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	7fc1a6	7fa67b					
13005	DC:D6:44:C7:D7:A5	CRC_BAD	UNFIXED	c725f9	4aea26					
13006	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	99814b	01b2ca					
13007	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	3991e6	c4581c					
13008	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	da872a	da872a					
13009	F0:E3:99:3D:ED:D2	CRC_BAD	UNFIXED	e12bbc	efa5bf					
13010	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	5b56f5	125712					
13011	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	b6fd38	919f80					
13012	D3:4B:D6:9E:D7:F2	CRC_BAD	UNFIXED	a57547	c9eb38					
13013	73:F8:F0:FA:28:49	CRC_BAD	UNFIXED	419794	57c0e9					
13014	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	e2d77f	296421					
13015	CB:F7:96:33:13:13	ORIG_OK	ORIG_OK	e59a28	e59a28					
13016	D9:B1:51:3A:98:30	CRC_BAD	UNFIXED	6da52a	0c7857					
13017	52:92:A9:3D:A7:4C	CRC_BAD	UNFIXED	fdc27e	05af71					
13018	75:B8:72:33:E8:54	ORIG_OK	ORIG_OK	7a1919	7a1919					
13019	B6:FE:7E:BD:D8:B3	CRC_BAD	UNFIXED	d63e04	52ba23					
13020	DC:D6:44:C7:D7:A6	ORIG_OK	ORIG_OK	4aea26	4aea26					
13021	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	91dd10	01b2ca					
13022	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	c454aa	c4581c					
13023	F0:E3:99:3D:ED:D2	CRC_BAD	UNFIXED	c5f7a9	848d28					
13024	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	919f80	b19f80					
13025	F6:7A:62:ED:9A:3D	CRC_BAD	UNFIXED	f2bef4	29e421					
13026	C2:97:A0:09:6A:11	ORIG_OK	ORIG_OK	50f847	50f847					
13027	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	625dbe	e0fcc3					
13028	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	58fcc7	50c3f4					
13029	74:4A:24:AF:44:A3	CRC_BAD	UNFIXED	1f21c1	abbaac					
13030	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	4b80fc	e59a28					
13031	D9:B1:51:3A:9C:30	CRC_BAD	UNFIXED	d8e48d	0c7857					
13032	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	d521c8	d521c8					
13033	7D:C9:C0:BD:85:B3	CRC_BAD	UNFIXED	69088f	df233b					
13034	52:41:32:8B:83:1E	CRC_BAD	UNFIXED	a903d9	70e408					
13035	CE:AA:AB:D2:FC:09	ORIG_OK	ORIG_OK	c4581c	c4581c					
13036	52:5C:3A:99:8C:AB	CRC_BAD	UNFIXED	da872a	da876a					
13037	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	125712	125092					
13038	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	10d282	919f80					
13039		CRC_BAD	UNFIXED	e7e40c	c9eb38					
13040	73:F8:F0:FA:28:49	CRC_BAD	UNFIXED	03e985	57c0e9					
13041	F6:72:62:ED:B2:3D	CRC_BAD	UNFIXED	51a0b5	29e421					
13042	74:4A:24:AF:44:A3	ORIG_OK	ORIG_OK	abbaac	abbaac					
13043	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	850ce5	52c3f4					
13044	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	a955da	6eaa2a					
13045	CB:F7:96:33:13:13	ORIG_OK	ORIG_OK	e59a28	e59a28					
13046	75:B8:72:33:E8:54	CRC_BAD	UNFIXED	957b95	6e1919					
13047	F6:FE:7E:BD:D0:B3	ORIG_OK	ORIG_OK	42b023	42b023					
13048	57:A4:BC:C5:0D:C9	ORIG_OK	ORIG_OK	79564b	79564b					
13049	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	884806	4aea26					
13050	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	b0e931	11b2ca					
13051	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	ec2e8f	c4581c					
13052	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	da872a	da872a					
13053	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	a9bcfc	125712					
13054	D5:30:D6:9E:D7:F2	ORIG_OK	ORIG_OK	c9eb38	c9eb38					
13055	C5:68:6B:99:6A:C5	ORIG_OK	ORIG_OK	bc4d49	bc4d49					
13056	73:F8:F0:FA:28:49	CRC_BAD	UNFIXED	e62b30	57c0e9					
13057	F6:72:62:ED:92:3D	ORIG_OK	ORIG_OK	29e421	29e421					
13058	7A:74:59:67:94:F4	CRC_BAD	UNFIXED	fd0e34	5a662a					
13059	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	5ce043	203c43					
13060	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	35db05	869211					
13061	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	74f375	e59a3f					
13062	D9:B1:51:3E:9C:64	CRC_BAD	UNFIXED	a82d45	0c7857					
13063	52:92:A9:3D:A7:4C	CRC_BAD	UNFIXED	2f3093	2f3362					
13064	75:B8:72:33:E8:54	CRC_BAD	UNFIXED	2c1447	7a1919					
13065	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	d521c8	d521c8					
13066	7D:C9:C0:BD:85:B3	ORIG_OK	ORIG_OK	df233b	df233b					
13067	EA:32:7A:C5:8D:BF	ORIG_OK	ORIG_OK	544326	544326					
13068	57:A4:BC:C5:0D:C9	ORIG_OK	ORIG_OK	79564b	79564b					
13069	52:41:32:8B:83:1E	CRC_BAD	UNFIXED	c0627e	5f604a					
13070	F4:0A:68:DD:7E:C0	ORIG_OK	ORIG_OK	7fa416	7fa416					
13071	DC:D6:44:C7:D7:A6	ORIG_OK	ORIG_OK	4aea26	4aea26					
13072	CE:AA:AB:D2:FC:09	ORIG_OK	ORIG_OK	c4581c	c4581c					
13073	D5:30:D6:9E:D7:F2	ORIG_OK	ORIG_OK	c9eb38	c9eb38					
13074	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	bc4d49	bc4d4b					
13075	73:F8:F0:FA:28:49	CRC_BAD	UNFIXED	54a8e8	57c0e9					
13076	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	29e421	29e4b1					
13077	74:4A:24:AF:44:A3	ORIG_OK	ORIG_OK	abbaac	abbaac					
13078	7A:74:59:67:94:F4	CRC_BAD	UNFIXED	70729c	5a662a					
13079	D0:6D:79:47:39:4F	CRC_BAD	UNFIXED	ef4f51	52c3f4					
13080	44:27:83:7A:64:72	CRC_BAD	UNFIXED	f99a49	fed0dd					
13081	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	976b21	e59a28					
13082	C6:70:C1:4D:DA:68	ORIG_OK	ORIG_OK	6eae23	6eae23					
13083	75:FB:02:33:E8:54	CRC_BAD	UNFIXED	6b5671	7a1919					
13084	7D:C9:C0:BD:85:B3	ORIG_OK	ORIG_OK	df233b	df233b					
13085	F6:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	daefda	5ebe33					
13086	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	b11e82	59544f					
13087	DD:32:8F:12:9C:BD	ORIG_OK	ORIG_OK	0897a3	0897a3					
13088	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	a00d57	4aea26					
13089	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
13090	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	0152d4	d37c6e					
13091	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	da872a	da872a					
13092	F0:E3:99:3D:ED:D2	CRC_BAD	UNFIXED	d72ec8	efa1bf					
13093	7C:24:AF:57:9B:5D	ORIG_OK	ORIG_OK	919f80	919f80					
13094	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	64b7d4	125712					
13095	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	0b4d88	244c4d					
13096	73:F8:F0:FA:28:49	ORIG_OK	ORIG_OK	57c0e9	57c0e9					
13097	74:4A:24:AF:44:A3	ORIG_OK	ORIG_OK	abbaac	abbaac					
13098	7A:74:59:67:94:F4	CRC_BAD	UNFIXED	c5fb4b	aa6044					
13099	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	5df3b4	52c3f4					
13100	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	891f99	203c43					
13101	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	8601b5	e59a28					
13102	C6:70:C1:4D:DA:68	ORIG_OK	ORIG_OK	6eae23	6eae23					
13103	52:92:A9:3D:A7:4C	ORIG_OK	ORIG_OK	2f3093	2f3093					
13104	75:B8:72:33:E8:54	ORIG_OK	ORIG_OK	7a1919	7a1919					
13105	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	d521c8	d521c8					
13106	57:A4:BC:C7:0D:C9	CRC_BAD	UNFIXED	29704b	79564b					
13107	52:41:32:8B:83:1E	CRC_BAD	UNFIXED	3dd0a5	70e408					
13108		CRC_BAD	UNFIXED	2415dc	4aea26					
13109	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
13110	D5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	6274ea	bc4d49					
13111	73:F8:F0:FA:28:49	CRC_BAD	UNFIXED	b23bef	74cf85					
13112	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	25dadb	29e421					
13113	D0:6D:78:47:39:4F	ORIG_OK	ORIG_OK	52c3f4	52c3f4					
13114	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	3466a4	7a3a59					
13115	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	c3eaca	6eae23					
13116	52:92:A9:3D:A7:4C	ORIG_OK	ORIG_OK	2f3093	2f3093					
13117	D9:B1:51:3A:9C:30	ORIG_OK	ORIG_OK	0c7857	0c7857					
13118	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	d521c8	d521c8					
13119	F6:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	42b023	deae23					
13120	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	07b2b6	79564b					
13121	52:41:32:8B:83:1E	ORIG_OK	ORIG_OK	70e408	70e408					
13122	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	d9432b	4aea26					
13123	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
13124	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	2bf3ec	d37e6e					
13125	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	da872a	da872a					
13126	F0:E3:99:3D:ED:D2	CRC_BAD	UNFIXED	9fea62	efa1bf					
13127	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	11ac2b	125712					
13128	D5:30:D6:9E:D7:F2	ORIG_OK	ORIG_OK	c9eb38	c9eb38					
13129	C5:68:6B:89:6A:C5	CRC_BAD	UNFIXED	97e4c7	2354c4					
13130	73:F8:F0:FA:28:49	CRC_BAD	UNFIXED	9bda04	57c0e9					
13131	F6:72:62:ED:92:3D	ORIG_OK	ORIG_OK	29e421	29e421					
13132	74:4A:24:AF:C4:A3	CRC_BAD	UNFIXED	ffa3f9	abbaac					
13133	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	203c43	203c43					
13134	CB:F7:96:33:13:13	ORIG_OK	ORIG_OK	e59a28	e59a28					
13135	D9:B1:51:3A:9C:30	CRC_BAD	UNFIXED	f3ef16	0c7857					
13136	FF:E8:62:AC:0E:D2	CRC_BAD	UNFIXED	d63f96	c9574c					
13137	7D:C9:C0:BD:85:B3	ORIG_OK	ORIG_OK	df233b	df233b					
13138	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	206858	5443a6					
13139	E5:80:FD:45:9B:E9	ORIG_OK	ORIG_OK	e986f6	e986f6					
13140	57:A4:BC:C5:0D:CB	CRC_BAD	UNFIXED	b42b43	79564b					
13141	52:41:32:8B:83:1E	CRC_BAD	UNFIXED	01de60	70e408					
13142	DD:32:8F:12:9C:BD	CRC_BAD	UNFIXED	08201f	0897a3					
13143	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	01b140	7fa416					
13144	DC:D6:44:C7:D7:A6	ORIG_OK	ORIG_OK	4aea26	4aea26					
13145	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
13146	52:5C:3A:99:8C:AB	CRC_BAD	UNFIXED	ce6641	da872a					
13147	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	919f80	919f88					
13148		CRC_BAD	UNFIXED	9a1dad	57c0e9					
13149	C5:68:6B:99:6A:C5	ORIG_OK	ORIG_OK	bc4d49	bc4d49					
13150	F6:72:62:ED:92:3D	ORIG_OK	ORIG_OK	29e421	29e421					
13151	7A:74:59:67:B4:F4	CRC_BAD	UNFIXED	8788a3	5a662a					
13152	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	203c43	203c43					
13153	75:B8:72:33:E8:54	CRC_BAD	UNFIXED	1b8572	7a1919					
13154	D9:B1:51:3A:9C:30	ORIG_OK	ORIG_OK	0c7857	0c7857					
13155	EA:32:7A:C5:8D:BF	ORIG_OK	ORIG_OK	544326	544326					
13156	57:24:BC:C5:0D:C9	CRC_BAD	UNFIXED	4f7f3f	79564b					
13157	52:41:32:8B:83:1E	ORIG_OK	ORIG_OK	70e408	70e408					
13158	DD:32:8F:12:9C:BD	ORIG_OK	ORIG_OK	0897a3	0897a3					
13159	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	5fce4e	7fa416					
13160	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	4aea26	48f226					
13161	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	59bce1	d4581c					
