src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,uniform_ok,decision_ok,k_chosen,win_entropy_norm
controlled/Benign/prud1_jan21_ivy.csv,1,TAG_APPLE,1,1800.0,,292.4089999999992,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,2,TAG_APPLE,1,1800.0,,248.2850000000035,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,0,TAG_APPLE,2,1800.0,,165.63299999998708,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,1,TAG_APPLE,2,1800.0,,161.96799999999348,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,2,TAG_APPLE,2,1800.0,,80.52599999999802,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,0,TAG_APPLE,2,1800.0,,61.03599999999324,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,1,TAG_APPLE,1,1800.0,,0.8389999999926658,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,2,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,2,TAG_APPLE,3,1800.0,,94.93600000000197,3,0.31460426547112813,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,0,TAG_APPLE,3,1800.0,,250.5329999999958,3,0.28447896822203433,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,1,TAG_APPLE,2,1800.0,,159.22900000000664,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,3,TAG_TILE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,4,TAG_TILE,1,1800.0,,0.7790000000090913,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,5,TAG_TILE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,1,TAG_APPLE,4,1800.0,,124.27700000000095,4,0.6934997165837695,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,0,TAG_APPLE,8,1800.0,,187.47999999999593,8,0.5712851690965944,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,2,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tobos1.csv,0,TAG_APPLE,1,1800.0,,134.6330000000017,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tobos1.csv,1,TAG_APPLE,1,1800.0,,151.93499999999767,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tobos1.csv,2,TAG_APPLE,1,1800.0,,79.34900000000204,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tobos1.csv,0,TAG_APPLE,2,1800.0,,295.32800000000134,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tobos1.csv,1,TAG_APPLE,1,1800.0,,56.53100000000268,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tobos1.csv,2,TAG_APPLE,1,1800.0,,6.970000000001164,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tobos1.csv,0,TAG_APPLE,1,1800.0,,274.62400000000343,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tobos1.csv,1,TAG_APPLE,1,1800.0,,268.98199999999633,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tobos1.csv,2,TAG_APPLE,1,1800.0,,272.87400000000343,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,0,TAG_APPLE,1,1800.0,,70.14300000000367,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,1,TAG_APPLE,1,1800.0,,290.1399999999994,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,2,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,0,TAG_APPLE,2,1800.0,,198.7569999999978,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,1,TAG_APPLE,1,1800.0,,257.3119999999981,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,2,TAG_APPLE,2,1800.0,,222.03900000000425,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,5,TAG_APPLE,3,1800.0,,117.05000000000291,3,0.5885993147154401,0.0,0.0,False,False,False,False,False,11,
controlled/Benign/tony.csv,0,TAG_APPLE,3,1800.0,,289.71199999999953,3,0.4476835882235859,0.0,0.0,False,False,False,False,False,11,
controlled/Benign/tony.csv,1,TAG_APPLE,2,1800.0,,288.39400000000023,2,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Benign/tony.csv,2,TAG_APPLE,2,1800.0,,31.62399999999616,2,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Benign/tony.csv,3,TAG_APPLE,2,1800.0,,25.12600000000384,2,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Benign/tony.csv,4,TAG_APPLE,2,1800.0,,287.57300000000396,2,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Benign/tony.csv,6,TAG_APPLE,2,1800.0,,116.05100000000675,2,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Benign/tony.csv,7,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Benign/tony.csv,8,TAG_APPLE,2,1800.0,,106.12000000000262,2,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Benign/tony.csv,9,TAG_APPLE,2,1800.0,,98.32800000000134,2,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Benign/tony.csv,1,TAG_APPLE,7,1800.0,,248.7299999999958,7,0.7603570097806412,0.0,0.0,False,False,False,False,False,6,
controlled/Benign/tony.csv,3,TAG_APPLE,7,1800.0,,286.11399999999423,7,0.6948886059449642,0.0,0.0,False,False,False,False,False,6,
controlled/Benign/tony.csv,0,TAG_APPLE,3,1800.0,,227.9979999999996,3,0.3849843997355007,0.0,0.0,False,False,False,False,False,6,
controlled/Benign/tony.csv,2,TAG_APPLE,6,1800.0,,247.40200000000175,6,0.35685859174406154,0.0,0.0,False,False,False,False,False,6,
controlled/Benign/tony.csv,4,TAG_APPLE,2,1800.0,,220.05600000000413,2,0.0,0.0,0.0,False,False,False,False,False,6,
