src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,uniform_ok,decision_ok,k_chosen,win_entropy_norm
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-30s.csv,0,TAG_APPLE,4,1800.0,,58.120999999999185,4,0.3776889079195998,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-30s.csv,3,TAG_APPLE,1,1800.0,,54.447000000000116,1,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-30s.csv,4,TAG_APPLE,2,1800.0,,73.08900000000722,2,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,3,TAG_APPLE,11,1800.0,,1796.869000000006,11,0.8531854895040988,0.0,0.0,True,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,0,TAG_APPLE,15,1800.0,,1798.0720000000003,15,0.8345663003970913,0.0,0.0,True,True,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,1,TAG_APPLE,7,1800.0,,1795.1260000000038,7,0.6911530114932167,0.0,0.0,True,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,2,TAG_APPLE,3,1800.0,,829.4309999999969,3,0.5046059099859681,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,4,TAG_APPLE,3,1800.0,,1282.429999999993,3,0.48406724312689203,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,5,TAG_APPLE,2,1800.0,,1396.2100000000064,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,0,TAG_APPLE,19,1800.0,,1797.964000000008,19,1.022769795447109,0.0,0.0,True,True,True,False,True,4,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,2,TAG_APPLE,7,1800.0,,1785.7760000000126,7,0.6334756967369193,0.0,0.0,True,False,False,False,False,4,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,1,TAG_APPLE,8,1800.0,,1745.8389999999931,8,0.6112198237866225,0.0,0.0,True,False,False,False,False,4,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,3,TAG_APPLE,2,1800.0,,1491.7320000000038,2,0.0,0.0,0.0,False,False,False,False,False,4,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,0,TAG_APPLE,4,1800.0,,71.27400000000489,4,0.5675929779127346,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,1,TAG_APPLE,2,1800.0,,73.08900000000722,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,2,TAG_APPLE,2,1800.0,,57.262000000003354,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,3,TAG_APPLE,1,1800.0,,54.447000000000116,1,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,4,TAG_APPLE,2,1800.0,,45.955000000001746,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-2s_rot-5min.csv,5,TAG_APPLE,2,1800.0,,53.18399999999383,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,0,TAG_APPLE,29,1800.0,,1799.7590000000057,29,0.7944893958982979,0.0,0.0,True,True,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,2,TAG_APPLE,9,1800.0,,1798.4640000000072,9,0.7635907128337596,0.0,0.0,True,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,1,TAG_APPLE,16,1800.0,,1722.4000000000087,16,0.5237652623423223,0.0,0.0,True,True,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,3,TAG_APPLE,11,1800.0,,1623.3709999999992,11,1.3427719585220554,0.0,0.0,True,False,True,False,True,10,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,4,TAG_APPLE,6,1800.0,,1379.5540000000037,6,1.177387372745823,0.0,0.0,False,False,True,False,False,10,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,2,TAG_APPLE,14,1800.0,,1797.964000000008,14,1.032077982215692,0.0,0.0,True,False,True,False,True,10,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,1,TAG_APPLE,7,1800.0,,1773.5420000000013,7,0.87679972638395,0.0,0.0,True,False,False,False,False,10,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,8,TAG_APPLE,3,1800.0,,512.8019999999956,3,0.8088493740538056,0.0,0.0,False,False,False,False,False,10,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,0,TAG_APPLE,6,1800.0,,1779.9679999999935,6,0.5944171890003163,0.0,0.0,True,False,False,False,False,10,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,6,TAG_APPLE,4,1800.0,,1761.899999999995,4,0.556529434826002,0.0,0.0,True,False,False,False,False,10,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,5,TAG_APPLE,2,1800.0,,122.64299999999639,2,0.0,0.0,0.0,False,False,False,False,False,10,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,7,TAG_APPLE,2,1800.0,,1316.7510000000043,2,0.0,0.0,0.0,False,False,False,False,False,10,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,9,TAG_APPLE,2,1800.0,,1402.1499999999942,2,0.0,0.0,0.0,False,False,False,False,False,10,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,1,TAG_APPLE,4,1800.0,,71.27400000000489,4,0.5577948986603393,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,0,TAG_APPLE,4,1800.0,,59.75100000000384,4,0.4841528112736359,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,2,TAG_APPLE,2,1800.0,,50.69499999999334,2,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,3,TAG_APPLE,1,1800.0,,54.447000000000116,1,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-10s.csv,4,TAG_APPLE,2,1800.0,,73.08900000000722,2,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,1,TAG_APPLE,12,1800.0,,1783.949999999997,12,0.8172857998001097,0.0,0.0,True,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,0,TAG_APPLE,19,1800.0,,1799.7590000000057,19,0.7511930755025359,0.0,0.0,True,True,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,2,TAG_APPLE,8,1800.0,,1798.4640000000072,8,0.7198465745803136,0.0,0.0,True,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,1,TAG_APPLE,14,1800.0,,1797.964000000008,14,1.180323607915622,0.0,0.0,True,False,True,False,True,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,2,TAG_APPLE,6,1800.0,,1773.5420000000013,6,0.6995624607370338,0.0,0.0,True,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,5,TAG_APPLE,4,1800.0,,1699.1129999999973,4,0.4883115438704703,0.0,0.0,True,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,6,TAG_APPLE,3,1800.0,,1714.2819999999924,3,0.4622878979123712,0.0,0.0,True,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,3,TAG_APPLE,3,1800.0,,1340.4440000000031,3,0.4017262669968056,0.0,0.0,False,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,0,TAG_APPLE,2,1800.0,,1491.7320000000038,2,0.0,0.0,0.0,False,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,4,TAG_APPLE,2,1800.0,,1289.2160000000003,2,0.0,0.0,0.0,False,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,7,TAG_APPLE,1,1800.0,,859.9189999999944,1,0.0,0.0,0.0,False,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,0,TAG_APPLE,4,1800.0,,71.27400000000489,4,0.5675929779127346,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,1,TAG_APPLE,2,1800.0,,73.08900000000722,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,2,TAG_APPLE,2,1800.0,,57.262000000003354,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,3,TAG_APPLE,1,1800.0,,54.447000000000116,1,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,4,TAG_APPLE,2,1800.0,,45.955000000001746,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-15min.csv,5,TAG_APPLE,2,1800.0,,53.18399999999383,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-1min.csv,0,TAG_APPLE,30,1800.0,,1799.7590000000057,30,0.7339618784784628,0.0,0.0,True,True,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-1min.csv,2,TAG_APPLE,8,1800.0,,1798.4640000000072,8,0.6833658533401799,0.0,0.0,True,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-1min.csv,1,TAG_APPLE,8,1800.0,,1299.6589999999997,8,0.6157566092137965,0.0,0.0,False,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-1min.csv,2,TAG_APPLE,15,1800.0,,1797.964000000008,15,1.013682719295905,0.0,0.0,True,True,True,False,True,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-1min.csv,1,TAG_APPLE,12,1800.0,,1420.5359999999935,12,0.9528884900446895,0.0,0.0,False,False,True,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-1min.csv,3,TAG_APPLE,8,1800.0,,1773.5420000000013,8,0.9093784022680799,0.0,0.0,True,False,True,False,True,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-1min.csv,0,TAG_APPLE,8,1800.0,,1776.8910000000035,8,0.527209520971145,0.0,0.0,True,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-1min.csv,4,TAG_APPLE,2,1800.0,,1289.2160000000003,2,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-1min.csv,0,TAG_APPLE,7,1800.0,,73.08900000000722,7,0.5723624264124297,0.0,0.0,False,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-1min.csv,1,TAG_APPLE,4,1800.0,,58.120999999999185,4,0.38045461005998654,0.0,0.0,False,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-1min.csv,2,TAG_APPLE,2,1800.0,,50.69499999999334,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-2s.csv,0,TAG_APPLE,29,1800.0,,1799.7590000000057,29,0.756093039400031,0.0,0.0,True,True,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-2s.csv,2,TAG_APPLE,8,1800.0,,1798.4640000000072,8,0.6987248649555513,0.0,0.0,True,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-2s.csv,1,TAG_APPLE,12,1800.0,,1738.2780000000057,12,0.6230569977828319,0.0,0.0,True,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-2s.csv,0,TAG_APPLE,20,1800.0,,1780.955000000002,20,1.361483294995943,0.0,0.0,True,True,True,False,True,4,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-2s.csv,2,TAG_APPLE,18,1800.0,,1797.964000000008,18,0.9196641905912035,0.0,0.0,True,True,True,False,True,4,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-2s.csv,1,TAG_APPLE,12,1800.0,,1773.5420000000013,12,0.8654540434948977,0.0,0.0,True,False,False,False,False,4,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-2s.csv,3,TAG_APPLE,2,1800.0,,1289.2160000000003,2,0.0,0.0,0.0,False,False,False,False,False,4,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-2s.csv,1,TAG_APPLE,4,1800.0,,71.27400000000489,4,0.5669649743302915,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-2s.csv,2,TAG_APPLE,3,1800.0,,57.262000000003354,3,0.41332280572383945,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-2s.csv,0,TAG_APPLE,4,1800.0,,58.120999999999185,4,0.3776889079195998,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-2s.csv,3,TAG_APPLE,1,1800.0,,54.447000000000116,1,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-2s.csv,4,TAG_APPLE,2,1800.0,,73.08900000000722,2,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-30s.csv,1,TAG_APPLE,13,1800.0,,1770.0390000000043,13,0.7950174462883873,0.0,0.0,True,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-30s.csv,0,TAG_APPLE,27,1800.0,,1799.7590000000057,27,0.7481881488943568,0.0,0.0,True,True,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-30s.csv,2,TAG_APPLE,11,1800.0,,1798.4640000000072,11,0.7321240482363194,0.0,0.0,True,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-30s.csv,2,TAG_APPLE,18,1800.0,,1797.964000000008,18,0.946193637071974,0.0,0.0,True,True,True,False,True,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-30s.csv,0,TAG_APPLE,15,1800.0,,1794.773000000001,15,0.8334566745041636,0.0,0.0,True,True,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-30s.csv,1,TAG_APPLE,20,1800.0,,1623.6520000000019,20,0.6686362728669353,0.0,0.0,True,True,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-30s.csv,1,TAG_APPLE,4,1800.0,,71.27400000000489,4,0.5669649743302915,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-30s.csv,2,TAG_APPLE,3,1800.0,,57.262000000003354,3,0.4133228057238394,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-30s.csv,0,TAG_APPLE,4,1800.0,,58.120999999999185,4,0.3776889079195998,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-30s.csv,3,TAG_APPLE,1,1800.0,,54.447000000000116,1,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-30s.csv,4,TAG_APPLE,2,1800.0,,73.08900000000722,2,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,0,TAG_APPLE,11,1800.0,,1795.1310000000085,11,0.8406514246543079,0.0,0.0,True,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,3,TAG_APPLE,5,1800.0,,1795.1260000000038,5,0.8340275497083995,0.0,0.0,True,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,2,TAG_APPLE,11,1800.0,,1798.0720000000003,11,0.7630789110434515,0.0,0.0,True,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,1,TAG_APPLE,4,1800.0,,1754.642000000007,4,0.7109882270213165,0.0,0.0,True,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,5,TAG_APPLE,3,1800.0,,1756.1429999999964,3,0.4975281043145358,0.0,0.0,True,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,4,TAG_APPLE,3,1800.0,,1282.429999999993,3,0.4916081469945164,0.0,0.0,False,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,6,TAG_APPLE,2,1800.0,,1396.2100000000064,2,0.0,0.0,0.0,False,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,7,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,8,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,0,TAG_APPLE,11,1800.0,,1797.964000000008,11,0.9494971480402664,0.0,0.0,True,False,True,False,True,11,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,8,TAG_APPLE,5,1800.0,,1744.398000000001,5,0.8418629185204601,0.0,0.0,True,False,False,False,False,11,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,6,TAG_APPLE,6,1800.0,,1784.031999999992,6,0.7919438279510242,0.0,0.0,True,False,False,False,False,11,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,1,TAG_APPLE,3,1800.0,,1714.2819999999924,3,0.456325301229486,0.0,0.0,True,False,False,False,False,11,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,3,TAG_APPLE,3,1800.0,,1340.4440000000031,3,0.39474661285496665,0.0,0.0,False,False,False,False,False,11,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,2,TAG_APPLE,3,1800.0,,1683.945999999996,3,0.3342612862025046,0.0,0.0,True,False,False,False,False,11,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,4,TAG_APPLE,2,1800.0,,1289.2160000000003,2,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,5,TAG_APPLE,1,1800.0,,23.078999999998132,1,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,7,TAG_APPLE,1,1800.0,,859.9189999999944,1,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,9,TAG_APPLE,2,1800.0,,489.1840000000084,2,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,0,TAG_APPLE,4,1800.0,,71.27400000000489,4,0.5675929779127346,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,1,TAG_APPLE,2,1800.0,,73.08900000000722,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,2,TAG_APPLE,2,1800.0,,57.262000000003354,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,3,TAG_APPLE,1,1800.0,,54.447000000000116,1,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,4,TAG_APPLE,2,1800.0,,45.955000000001746,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-30s_rot-5min.csv,5,TAG_APPLE,2,1800.0,,53.18399999999383,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv1_apple0_google0_samsung0_tile0__20260126_005951/scenario_tx-10s_rot-10s.csv,3,TAG_APPLE,11,1800.0,,1795.1310000000085,11,0.9696024780927744,0.0,0.0,True,False,True,False,True,7,
controlled/Car_Adv/scenarios_car__adv1_apple0_google0_samsung0_tile0__20260126_005951/scenario_tx-10s_rot-10s.csv,0,TAG_APPLE,15,1800.0,,1798.0720000000003,15,0.895941418048807,0.0,0.0,True,True,False,False,False,7,
