timestamp,AdvA,payload,CFO_Hz,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,CFO_from_transitions_Hz,nprod_00,nprod_11,nprod_10,nprod_01,nprod_total,crc_ok,is_tag_ecosystem,pdu_type,pdu_type_name,length,channel,phase,polarity,slip,window_start,window_end,aa_pos,aa_corr,pre_corr,cfo_window,eco
1418.9260000000068,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-26717.0,108388.0,-112320.0,111873.0,-139939.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,10,-1,0,-1,-1,4974,32,8,unknown,GOOGLE
1419.6580000000104,de:96:2b:3b:c2:d9,d9c23b2b96de1eff4c00121900cb8b3aa89e04dfc4b9c9bc5ec3445dcfe473f88fff310100,-15012.0,60570.0,-116686.0,84913.0,-146304.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,13,-1,0,-1,-1,5363,32,8,unknown,APPLE
1421.073000000004,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-4281.0,119094.0,-98778.0,82287.0,-147510.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,4,-1,0,-1,-1,4638,31,7,unknown,GOOGLE
1424.6370000000024,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-16306.0,91137.0,-101621.0,83714.0,-146090.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,10,-1,0,-1,-1,1295,32,7,unknown,GOOGLE
1425.402000000002,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-3573.0,90548.0,-84992.0,67348.0,-140359.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,5,-1,0,-1,-1,2949,32,8,unknown,GOOGLE
1426.150999999998,de:96:2b:3b:c2:d9,d9c23b2b96de1eff4c00121900cb8b3aa89e04dfc4b9c9bc5ec3445dcfe473f88fff310100,-13366.0,72909.0,-129511.0,95055.0,-144932.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,-1,-1,2189,32,8,unknown,APPLE
1426.4130000000005,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-36203.0,95865.0,-94981.0,42525.0,-98842.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,10,-1,0,-1,-1,5057,32,8,unknown,GOOGLE
1427.1540000000095,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-19313.0,81440.0,-77603.0,77135.0,-127829.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,11,-1,0,-1,-1,6167,32,8,unknown,GOOGLE
1428.471000000005,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-17506.0,96452.0,-97433.0,74208.0,-145622.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,9,-1,0,-1,-1,5030,32,7,unknown,GOOGLE
1429.1940000000031,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-38728.0,110461.0,-107709.0,95288.0,-150486.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,3,-1,0,-1,-1,3407,30,8,unknown,GOOGLE
